method,mean,std,is_stat,seed,rank,col,dataset,rand_seed
ins,0.8175000000000001,0.00887411967464943,True,5,1,15,ag_news_orig,0
cont_ins,0.717,0.03146029243347875,True,5,2,15,ag_news_orig,0
ins,0.8472500000000001,0.007454025757937791,True,10,1,5,ag_news_orig,0
cont_ins,0.79825,0.010491067629178659,True,10,2,15,ag_news_orig,0
ins,0.8625000000000002,0.007245688373094711,True,20,1,5,ag_news_orig,0
cont_ins,0.8375,0.014448183276799894,True,20,2,15,ag_news_orig,0
ins,0.85775,0.005857687256929999,True,30,1,5,ag_news_orig,0
cont_ins,0.83375,0.011305419054595011,True,30,2,15,ag_news_orig,0
ins,0.85925,0.006896557112066872,True,40,1,5,ag_news_orig,0
cont_ins,0.8412500000000002,0.013098186897429755,True,40,2,15,ag_news_orig,0
ins,0.8714999999999999,0.007999999999999986,True,50,1,5,ag_news_orig,0
cont_ins,0.8452500000000001,0.009775607398008578,True,50,2,15,ag_news_orig,0
ins,0.876,0.0029999999999999875,True,100,1,2,ag_news_orig,0
cont_ins,0.85625,0.01125000000000001,True,100,2,15,ag_news_orig,0
ins,0.470704732510288,0.024014029748321387,False,5,1,15,20_news_orig,0
cont_ins,0.45609567901234555,0.04278899721114296,False,5,2,15,20_news_orig,0
ins,0.5651491769547323,0.034200049354700134,False,10,1,15,20_news_orig,0
cont_ins,0.5568329904,0.022941318228987102,False,10,2,15,20_news_orig,0
ins,0.5920781893004116,0.0141437001763109,False,20,1,15,20_news_orig,0
cont_ins,0.57980109739369,0.0223929219130649,False,20,2,15,20_news_orig,0
ins,0.6410236625514403,0.022706257314528733,True,30,1,5,20_news_orig,0
cont_ins,0.6175754458161865,0.023239424017231218,True,30,2,15,20_news_orig,0
ins,0.6717678326474623,0.017802997222391023,True,40,2,10,20_news_orig,0
cont_ins,0.6921449246000001,0.0048225835713050546,True,40,1,15,20_news_orig,0
ins,0.6944873113854596,0.018637814401050407,True,50,2,15,20_news_orig,0
cont_ins,0.7075637173,0.004337159740798595,True,50,1,15,20_news_orig,0
ins,0.7172496570644719,0.008979575427144153,False,100,2,2,20_news_orig,0
cont_ins,0.7191015088,0.007043882183697881,False,100,1,10,20_news_orig,0
ins,0.6825035561877667,0.048613698108853125,True,5,2,15,atis_orig,0
cont_ins,0.8083926031294452,0.05268940731432444,True,5,1,15,atis_orig,0
ins,0.8833570412517779,0.03969189873423341,False,10,2,15,atis_orig,0
cont_ins,0.8933143669985775,0.03695698735922213,False,10,1,15,atis_orig,0
ins,0.944950213371266,0.014039332076439995,True,20,1,15,atis_orig,0
cont_ins,0.9192034139402561,0.025484148707321432,True,20,2,15,atis_orig,0
ins,0.9553342816500712,0.018808972604342052,False,25,2,15,atis_orig,0
cont_ins,0.9581792318634426,0.01523045099780845,False,25,1,10,atis_orig,0
ins,0.46498110491272265,0.09295089284313043,True,5,2,15,fb_orig,0
cont_ins,0.8542199028252654,0.006232956882810548,True,5,1,15,fb_orig,0
ins,0.7173114990102574,0.06141971851481673,True,10,2,15,fb_orig,0
cont_ins,0.9052546337952132,0.003965713171519621,True,10,1,15,fb_orig,0
ins,0.8060824185711717,0.03622884999410849,True,20,2,15,fb_orig,0
cont_ins,0.9232859456541298,0.0034020677100767473,True,20,1,15,fb_orig,0
ins,0.8738348029512327,0.03316029925730945,True,30,2,15,fb_orig,0
cont_ins,0.9312938635954653,0.002634701856136972,True,30,1,15,fb_orig,0
ins,0.8517365484973907,0.060738218597449524,True,40,2,15,fb_orig,0
cont_ins,0.9333993161777938,0.0014892691262336324,True,40,1,15,fb_orig,0
ins,0.8624977505848479,0.06644648754425776,True,50,2,15,fb_orig,0
cont_ins,0.9410293323735829,0.0017205070545455883,True,50,1,15,fb_orig,0
ins,0.2691855203619909,0.014001509189262247,False,5,2,15,sst_orig,0
cont_ins,0.27466063348416286,0.018698242994113944,False,5,1,15,sst_orig,0
ins,0.2999095022624434,0.027035053649602736,False,10,2,10,sst_orig,0
cont_ins,0.3145701357466063,0.013250735471691158,False,10,1,15,sst_orig,0
ins,0.33171945701357464,0.013935549700813812,False,20,1,15,sst_orig,0
cont_ins,0.3269683257918552,0.014746133567526592,False,20,2,15,sst_orig,0
ins,0.34873303167420816,0.0157853712265352,False,30,2,10,sst_orig,0
cont_ins,0.36366515837104074,0.018568638416167498,False,30,1,15,sst_orig,0
ins,0.35447963800904975,0.016782634022516486,True,40,2,15,sst_orig,0
cont_ins,0.3726244343891402,0.014711450390379724,True,40,1,15,sst_orig,0
ins,0.3769683257918552,0.007221271490659464,True,50,2,15,sst_orig,0
cont_ins,0.39072398190045243,0.011570357830240746,True,50,1,10,sst_orig,0
ins,0.39484162895927594,0.010484075991179823,False,100,1,15,sst_orig,0
cont_ins,0.3905429864253393,0.0068157774899365985,False,100,2,15,sst_orig,0
ins,0.23563152213026264,0.004244844615585506,True,5,2,15,yelp_orig,0
cont_ins,0.32428211586901756,0.013327806803396519,True,5,1,5,yelp_orig,0
ins,0.350622526088521,0.03484348875547172,True,10,2,10,yelp_orig,0
cont_ins,0.41184598776538317,0.007995302939810208,True,10,1,2,yelp_orig,0
ins,0.37145735876214464,0.0276521632255048,True,20,2,10,yelp_orig,0
cont_ins,0.4561065131342209,0.010154739568732874,True,20,1,2,yelp_orig,0
ins,0.3949694134580784,0.023104557946132462,True,30,2,10,yelp_orig,0
cont_ins,0.4810723281756027,0.007816851117195878,True,30,1,2,yelp_orig,0
ins,0.41519251529327095,0.01774481253302878,True,40,2,10,yelp_orig,0
cont_ins,0.5049082403742353,0.005659480143035791,True,40,1,2,yelp_orig,0
ins,0.43779776898164807,0.0196430524097585,True,50,2,10,yelp_orig,0
cont_ins,0.5214393666786613,0.006156570235747369,True,50,1,2,yelp_orig,0
ins,0.48151853184598775,0.0202937698485282,True,100,2,1,yelp_orig,0
cont_ins,0.5466354803886291,0.003047967274999421,True,100,1,1,yelp_orig,0
ins,0.806,0.007842193570679066,True,5,1,10,ag_news_orig,1
cont_ins,0.7307499999999999,0.022165570148317878,True,5,2,15,ag_news_orig,1
ins,0.83825,0.008806957476904267,True,10,1,2,ag_news_orig,1
cont_ins,0.78725,0.020446576730592324,True,10,2,15,ag_news_orig,1
ins,0.8452500000000001,0.009450529085717911,True,20,1,15,ag_news_orig,1
cont_ins,0.82975,0.00832541290267338,True,20,2,10,ag_news_orig,1
ins,0.8415000000000001,0.009500000000000003,True,30,1,2,ag_news_orig,1
cont_ins,0.82225,0.02212040912822365,True,30,2,15,ag_news_orig,1
ins,0.8624999999999998,0.005590169943749474,True,40,1,2,ag_news_orig,1
cont_ins,0.8275,0.011832159566199223,True,40,2,15,ag_news_orig,1
ins,0.8584999999999999,0.006633249580710796,True,50,1,1,ag_news_orig,1
cont_ins,0.8327500000000001,0.014935277031243857,True,50,2,15,ag_news_orig,1
ins,0.8700000000000001,0.006224949798994372,True,100,1,1,ag_news_orig,1
cont_ins,0.8542500000000001,0.006427480066091222,True,100,2,15,ag_news_orig,1
ins,0.43575102880658434,0.04204292371274123,False,5,2,15,20_news_orig,1
cont_ins,0.4616769546,0.023343810444671858,False,5,1,15,20_news_orig,1
ins,0.5330761316872428,0.023662731605047605,True,10,2,10,20_news_orig,1
cont_ins,0.5829150893999999,0.004185891744160646,True,10,1,15,20_news_orig,1
ins,0.6073731138545952,0.04861477318591012,False,20,2,10,20_news_orig,1
cont_ins,0.6274924431000001,0.007387228231512852,False,20,1,15,20_news_orig,1
ins,0.6289780521262003,0.025694923599978083,False,30,1,15,20_news_orig,1
cont_ins,0.6149691358024691,0.01800995234921891,False,30,2,10,20_news_orig,1
ins,0.6594650205761317,0.01672672213041598,False,40,2,10,20_news_orig,1
cont_ins,0.6606824415999999,0.003928969643362237,False,40,1,15,20_news_orig,1
ins,0.6708419067215363,0.013518091038535072,True,50,2,10,20_news_orig,1
cont_ins,0.6799639917,0.0033478942961754975,True,50,1,10,20_news_orig,1
ins,0.7137860082304527,0.009912201291097933,True,100,2,10,20_news_orig,1
cont_ins,0.7259751107,0.0033392952525537855,True,100,1,10,20_news_orig,1
ins,0.7182076813655761,0.029064825086550665,True,5,2,15,atis_orig,1
cont_ins,0.7816500711237553,0.04685214963374526,True,5,1,15,atis_orig,1
ins,0.8039829302987199,0.056837804925491654,True,10,2,10,atis_orig,1
cont_ins,0.9163584637268848,0.015760613353586965,True,10,1,15,atis_orig,1
ins,0.9018492176386912,0.026283090676488163,True,20,2,10,atis_orig,1
cont_ins,0.9402560455192035,0.016588767837397714,True,20,1,15,atis_orig,1
ins,0.9092460881934565,0.022363190753251595,True,25,2,15,atis_orig,1
cont_ins,0.9405405405405405,0.009912518571939855,True,25,1,15,atis_orig,1
ins,0.5194169515925859,0.08885152994322232,True,5,2,15,fb_orig,1
cont_ins,0.8716393737628216,0.008283733266958587,True,5,1,15,fb_orig,1
ins,0.7085477775778297,0.0445498301276856,True,10,2,15,fb_orig,1
cont_ins,0.9085117869353967,0.007443279049265561,True,10,1,15,fb_orig,1
ins,0.78065502969228,0.04845244498267017,True,20,2,15,fb_orig,1
cont_ins,0.9193449703077199,0.008107805903423996,True,20,1,15,fb_orig,1
ins,0.8655569551916502,0.02418820870466289,True,30,2,15,fb_orig,1
cont_ins,0.9385459780457082,0.0013710734316213925,True,30,1,10,fb_orig,1
ins,0.8163397516645672,0.08063916880236095,True,40,2,15,fb_orig,1
cont_ins,0.9393197768580169,0.0013340833538132044,True,40,1,15,fb_orig,1
ins,0.8610401295663127,0.10058231376910037,True,50,2,15,fb_orig,1
cont_ins,0.9417851358646752,0.0019961832736116575,True,50,1,5,fb_orig,1
ins,0.2663348416289592,0.01876841042465632,False,5,1,15,sst_orig,1
cont_ins,0.2657918552036199,0.02158347325253663,False,5,2,15,sst_orig,1
ins,0.30099547511312214,0.02777396059483635,False,10,1,15,sst_orig,1
cont_ins,0.2854751131221719,0.017073220277316864,False,10,2,15,sst_orig,1
ins,0.3052488687782805,0.04051237127857227,False,20,2,15,sst_orig,1
cont_ins,0.3244796380090498,0.01655570716004649,False,20,1,15,sst_orig,1
ins,0.32579185520361986,0.029140412017311042,False,30,2,5,sst_orig,1
cont_ins,0.34348416289592765,0.019228852712592448,False,30,1,10,sst_orig,1
