method,mean,std,is_stat,seed,rank,col,dataset,rand_seed
ins,0.8252499999999999,0.008547660498639387,True,5,1,10,ag_news_orig,0
clean,0.7020000000000001,0.06065063890842373,True,5,2,0,ag_news_orig,0
ins,0.8472500000000001,0.011205467415507488,True,10,1,15,ag_news_orig,0
clean,0.8057500000000001,0.019970290433541517,True,10,2,0,ag_news_orig,0
ins,0.86175,0.011621639299169454,True,20,1,2,ag_news_orig,0
clean,0.84325,0.005482928049865333,True,20,2,0,ag_news_orig,0
ins,0.8530000000000001,0.010356157588603983,True,30,1,10,ag_news_orig,0
clean,0.8435,0.008958236433584461,True,30,2,0,ag_news_orig,0
ins,0.8634999999999999,0.007348469228349533,True,40,1,5,ag_news_orig,0
clean,0.8467500000000001,0.012944593465999618,True,40,2,0,ag_news_orig,0
ins,0.86825,0.009290452088031021,True,50,1,5,ag_news_orig,0
clean,0.8532500000000001,0.011728704105739908,True,50,2,0,ag_news_orig,0
ins,0.8682500000000001,0.012798925736170214,True,100,1,10,ag_news_orig,0
clean,0.85875,0.005153882032022084,True,100,2,0,ag_news_orig,0
ins,0.5518175582990398,0.022476611673394813,True,5,1,10,20_news_orig,0
clean,0.44142661179698217,0.043699019707927486,True,5,2,0,20_news_orig,0
ins,0.626003086419753,0.024575585505716348,True,10,1,2,20_news_orig,0
clean,0.5849108367626885,0.015755368474870655,True,10,2,0,20_news_orig,0
ins,0.6707990397805212,0.01471647994782816,False,20,1,2,20_news_orig,0
clean,0.6612740054869684,0.019048611981442167,False,20,2,0,20_news_orig,0
ins,0.7171810699588477,0.006072452852279,False,30,1,5,20_news_orig,0
clean,0.7130401234567901,0.013123191533962934,False,30,2,0,20_news_orig,0
ins,0.7329303840877917,0.0036876433943105248,False,40,1,10,20_news_orig,0
clean,0.7245970507544582,0.010603174037396518,False,40,2,0,20_news_orig,0
ins,0.7465363511659807,0.0057055495907572615,False,50,2,1,20_news_orig,0
clean,0.7471707818930041,0.003911758105445246,False,50,1,0,20_news_orig,0
ins,0.7547410836762689,0.00526116220046429,False,100,2,2,20_news_orig,0
clean,0.7556412894375857,0.00401117307851122,False,100,1,0,20_news_orig,0
ins,0.7278805120910384,0.09016304350712864,False,5,2,1,atis_orig,0
clean,0.7687055476529161,0.0906803056587125,False,5,1,0,atis_orig,0
ins,0.9223328592000002,0.010799574927797364,True,10,1,10,atis_orig,0
clean,0.8931721194879089,0.031206717829514456,True,10,2,0,atis_orig,0
ins,0.9642958748221906,0.005846009271133544,True,20,1,15,atis_orig,0
clean,0.9119487908961593,0.017554172766148103,True,20,2,0,atis_orig,0
ins,0.9843527739999999,0.0037635150962066093,True,25,1,5,atis_orig,0
clean,0.9513513513513514,0.017500491037530267,True,25,2,0,atis_orig,0
ins,0.7650530861975887,0.033634040052147644,True,5,1,15,fb_orig,0
clean,0.4373222962029872,0.11805920419192965,True,5,2,0,fb_orig,0
ins,0.8572791074320678,0.015320234043794225,True,10,1,15,fb_orig,0
clean,0.7004318877091955,0.06346422207697325,True,10,2,0,fb_orig,0
ins,0.920946553895987,0.0044540146801075944,True,20,1,15,fb_orig,0
clean,0.7802771279467338,0.029421442154143627,True,20,2,0,fb_orig,0
ins,0.9337772179233399,0.002467394133669608,True,30,1,15,fb_orig,0
clean,0.8633975166456722,0.015464348155693742,True,30,2,0,fb_orig,0
ins,0.9360626237178333,0.004759787974906914,True,40,1,15,fb_orig,0
clean,0.837016375742307,0.026821608230329096,True,40,2,0,fb_orig,0
ins,0.9445564153320138,0.003922360871245983,True,50,1,15,fb_orig,0
clean,0.8911463019614901,0.012432527109620532,True,50,2,0,fb_orig,0
ins,0.3024886877828054,0.015638378263615277,True,5,1,15,sst_orig,0
clean,0.23669683257918547,0.02078046601147879,True,5,2,0,sst_orig,0
ins,0.315972850678733,0.01977644762524413,True,10,1,15,sst_orig,0
