method,mean,std,is_stat,seed,rank,col,dataset,rand_seed
ins,0.7985,0.02056088519495209,False,5,2,10,ag_news_orig,0
cont,0.8082500000000001,0.009555757426808194,False,5,1,15,ag_news_orig,0
ins,0.8335000000000001,0.011736694594305505,False,10,2,15,ag_news_orig,0
cont,0.8377500000000001,0.010691702390171557,False,10,1,5,ag_news_orig,0
ins,0.8532500000000001,0.008219641111386797,False,20,2,15,ag_news_orig,0
cont,0.8574999999999999,0.010062305898749065,False,20,1,15,ag_news_orig,0
ins,0.8425,0.008514693182963221,True,30,2,2,ag_news_orig,0
cont,0.852,0.012389511693363874,True,30,1,15,ag_news_orig,0
ins,0.857,0.008124038404635972,False,40,2,5,ag_news_orig,0
cont,0.8605,0.004974937185533102,False,40,1,15,ag_news_orig,0
ins,0.86425,0.004879805323985788,False,50,2,1,ag_news_orig,0
cont,0.86975,0.011908505363814539,False,50,1,15,ag_news_orig,0
ins,0.8635000000000002,0.002549509756796403,False,100,2,5,ag_news_orig,0
cont,0.869,0.008674675786448727,False,100,1,15,ag_news_orig,0
ins,0.5452846364883402,0.021278444846178295,True,5,2,5,20_news_orig,0
cont,0.5752143347050754,0.020930801384694983,True,5,1,15,20_news_orig,0
ins,0.6256687242798354,0.01139001646208787,False,10,2,5,20_news_orig,0
cont,0.6260116598079561,0.00762422500104853,False,10,1,15,20_news_orig,0
ins,0.6694015775034293,0.011394897323949913,False,20,2,10,20_news_orig,0
cont,0.6724365569272976,0.012092614382234643,False,20,1,15,20_news_orig,0
ins,0.714900548696845,0.009216547834206473,False,30,1,2,20_news_orig,0
cont,0.7115312071330591,0.007383678469746878,False,30,2,2,20_news_orig,0
ins,0.7373799725651577,0.006608052624108756,True,40,1,15,20_news_orig,0
cont,0.7206704389574761,0.011544088704526717,True,40,2,5,20_news_orig,0
ins,0.7439386145404663,0.012524722536930656,False,50,1,15,20_news_orig,0
cont,0.7377829218106996,0.0077434593552655855,False,50,2,15,20_news_orig,0
ins,0.7560270919067216,0.007129745301389273,False,100,1,2,20_news_orig,0
cont,0.7512602880658437,0.007908833284136019,False,100,2,1,20_news_orig,0
ins,0.8241820768136557,0.03992165679688243,False,5,1,10,atis_orig,0
cont,0.8122332859174964,0.06871305720426056,False,5,2,2,atis_orig,0
ins,0.9338549075391182,0.012404929035916328,True,10,1,15,atis_orig,0
cont,0.8647226173541963,0.037253914243915914,True,10,2,5,atis_orig,0
ins,0.9499288763999999,0.013280159345245346,True,20,1,15,atis_orig,0
cont,0.9143669985775247,0.01530466874118092,True,20,2,5,atis_orig,0
ins,0.9790896159317212,0.005362184018483883,True,25,1,15,atis_orig,0
cont,0.9301564722617355,0.014679088488361613,True,25,2,1,atis_orig,0
ins,0.6922980025,0.015825337388423268,False,5,1,15,fb_orig,0
cont,0.6916681662767681,0.020785367218782873,False,5,2,10,fb_orig,0
ins,0.8078819506,0.024738586269914386,False,10,2,15,fb_orig,0
cont,0.8277127946733849,0.016431452813883442,False,10,1,10,fb_orig,0
ins,0.9111570991542198,0.008454373508655301,True,20,1,15,fb_orig,0
cont,0.8676444124527624,0.007108151880511086,True,20,2,10,fb_orig,0
ins,0.923879791254274,0.00804734990572494,True,30,1,15,fb_orig,0
cont,0.89211804930718,0.005428058292197829,True,30,2,5,fb_orig,0
ins,0.9266150800791794,0.00563790857716234,True,40,1,15,fb_orig,0
cont,0.902681302861256,0.004300693531042578,True,40,2,10,fb_orig,0
ins,0.9380061184092137,0.0025145201750013052,True,50,1,15,fb_orig,0
cont,0.9118409213604461,0.005470962404662063,True,50,2,5,fb_orig,0
ins,0.2883257918552037,0.020005732066937218,False,5,1,10,sst_orig,0
cont,0.278235294117647,0.010175362946707796,False,5,2,15,sst_orig,0
ins,0.3214932126696833,0.009772603417919499,False,10,1,10,sst_orig,0
cont,0.3200452488687783,0.018701582450012078,False,10,2,5,sst_orig,0
ins,0.3446606334841629,0.012634161581236524,False,20,1,15,sst_orig,0
cont,0.3385520361990951,0.009952282705065346,False,20,2,10,sst_orig,0
ins,0.3651583710407239,0.014297496947063535,False,30,1,15,sst_orig,0
cont,0.3520814479638009,0.016100524185768933,False,30,2,1,sst_orig,0
ins,0.3824886877828054,0.013788734341263252,True,40,1,2,sst_orig,0
cont,0.36167420814479634,0.025425717444215422,True,40,2,1,sst_orig,0
ins,0.39321266968325785,0.01698490894038323,True,50,1,10,sst_orig,0
cont,0.37230769230769234,0.016640021561316103,True,50,2,10,sst_orig,0
ins,0.40054298642533936,0.01652519415096953,False,100,2,1,sst_orig,0
cont,0.40583710407239815,0.012256431045109126,False,100,1,2,sst_orig,0
ins,0.2605469593378913,0.0179422425893382,False,5,1,5,yelp_orig,0
