method,mean,std,is_stat,seed,rank,col,dataset,rand_seed
para,0.83775,0.010514870422406557,False,5,1,10,ag_news_orig,0
comb,0.8240000000000001,0.01260952021291851,False,5,2,1,ag_news_orig,0
para,0.8532500000000001,0.006712860791048767,True,10,1,1,ag_news_orig,0
comb,0.84175,0.005367727638395977,True,10,2,1,ag_news_orig,0
para,0.8627499999999999,0.006750000000000001,False,20,2,15,ag_news_orig,0
comb,0.8627499999999999,0.007862092596758189,False,20,2,2,ag_news_orig,0
para,0.8472500000000001,0.005857687256929997,True,30,2,10,ag_news_orig,0
comb,0.8539999999999999,0.0061441028637222745,True,30,1,1,ag_news_orig,0
para,0.8625,0.006123724356957946,True,40,1,10,ag_news_orig,0
comb,0.8540000000000001,0.00526782687642638,True,40,2,1,ag_news_orig,0
para,0.86875,0.0047762432936356795,False,50,1,2,ag_news_orig,0
comb,0.86675,0.0074204110398279205,False,50,2,2,ag_news_orig,0
para,0.8692500000000001,0.005006246098625191,False,100,1,10,ag_news_orig,0
comb,0.8620000000000001,0.009069178573608512,False,100,2,15,ag_news_orig,0
para,0.5742198216735254,0.016126907836831565,False,5,1,1,20_news_orig,0
comb,0.556652949245542,0.01957012904676568,False,5,2,2,20_news_orig,0
para,0.629783950617284,0.01234066494353776,True,10,1,1,20_news_orig,0
comb,0.6155264060356653,0.00936850106354509,True,10,2,15,20_news_orig,0
para,0.6752057613168724,0.014781336805434305,False,20,1,1,20_news_orig,0
comb,0.6717849794238683,0.013850098352228132,False,20,2,2,20_news_orig,0
para,0.7204989711934157,0.007702839820761097,False,30,1,2,20_news_orig,0
comb,0.7155264060356652,0.008487346885842777,False,30,2,1,20_news_orig,0
para,0.7280006858710563,0.012812968108656177,False,40,1,2,20_news_orig,0
comb,0.7205847050754457,0.009895149731958732,False,40,2,2,20_news_orig,0
para,0.7400377229080932,0.0029706016900172163,False,50,1,5,20_news_orig,0
comb,0.738460219478738,0.00278052836771253,False,50,2,1,20_news_orig,0
para,0.7441272290809329,0.009133153635501776,False,100,1,1,20_news_orig,0
comb,0.7435442386831277,0.010418980871601027,False,100,2,1,20_news_orig,0
para,0.939118065433855,0.008434689661663535,True,5,1,10,atis_orig,0
comb,0.8779516358463727,0.04145630369551305,True,5,2,15,atis_orig,0
para,0.915647226173542,0.013480531736214633,False,10,2,5,atis_orig,0
comb,0.9241820768136556,0.012660028449502102,False,10,1,10,atis_orig,0
para,0.9567567567567566,0.005516563137884899,False,20,2,5,atis_orig,0
comb,0.958036984352774,0.008202391603606534,False,20,1,10,atis_orig,0
para,0.9761024182076815,0.00773387039491789,True,25,2,2,atis_orig,0
comb,0.9859174964438122,0.003014170711296841,True,25,1,10,atis_orig,0
para,0.8120388698938277,0.0141821513539564,False,5,2,10,fb_orig,0
comb,0.8211445024293683,0.010962223282712725,False,5,1,10,fb_orig,0
para,0.8899766060824186,0.011382719919188176,False,10,1,5,fb_orig,0
comb,0.8852618319236999,0.011095746372905665,False,10,2,2,fb_orig,0
para,0.9125427388878892,0.005165628970454322,False,20,2,10,fb_orig,0
comb,0.9127946733849199,0.00560819212652475,False,20,1,5,fb_orig,0
para,0.9293503689040848,0.004119474531564223,True,30,1,5,fb_orig,0
comb,0.9251934497030773,0.0033473716101244146,True,30,2,5,fb_orig,0
para,0.9294043548677344,0.008461265318774662,False,40,1,10,fb_orig,0
comb,0.9287205326615082,0.0034166950159968765,False,40,2,5,fb_orig,0
para,0.9362965628936475,0.003263063367037787,True,50,2,10,fb_orig,0
comb,0.9421090516465718,0.0023765409076895684,True,50,1,5,fb_orig,0
para,0.3040723981900452,0.016220315229805347,False,5,1,2,sst_orig,0
comb,0.29986425339366507,0.008489560877057222,False,5,2,15,sst_orig,0
para,0.33149321266968323,0.015017171773894326,False,10,1,1,sst_orig,0
comb,0.32104072398190037,0.020004145677088598,False,10,2,5,sst_orig,0
para,0.34203619909502264,0.011963941237257223,False,20,1,2,sst_orig,0
comb,0.33085972850678724,0.01243611466881585,False,20,2,1,sst_orig,0
para,0.35683257918552036,0.012899023205499974,False,30,1,2,sst_orig,0
comb,0.3465158371040723,0.014620076856297454,False,30,2,1,sst_orig,0
para,0.37321266968325795,0.008627714664409111,False,40,1,2,sst_orig,0
comb,0.3631674208144796,0.011596782782194446,False,40,2,1,sst_orig,0
para,0.38647058823529407,0.012202857349123504,False,50,1,1,sst_orig,0
comb,0.3797737556561086,0.012459553530996396,False,50,2,2,sst_orig,0
para,0.3972850678733032,0.011928892603134894,False,100,1,1,sst_orig,0
comb,0.39095022624434383,0.015708593009912064,False,100,2,2,sst_orig,0
para,0.28015833033465276,0.01528309209763222,True,5,1,5,yelp_orig,0
comb,0.2466786613889888,0.01316765647624569,True,5,2,5,yelp_orig,0
para,0.36600935588341127,0.01760813944825328,True,10,1,15,yelp_orig,0
comb,0.34096437567470306,0.014389421828161835,True,10,2,2,yelp_orig,0
para,0.3835840230298668,0.011810854381713509,True,20,1,5,yelp_orig,0
comb,0.36496581504138176,0.019469098442348988,True,20,2,1,yelp_orig,0
para,0.3881612090680101,0.025092278508681298,False,30,1,5,yelp_orig,0
comb,0.3878013673983447,0.013795608786534207,False,30,2,2,yelp_orig,0
para,0.42631162288593016,0.006390950142043248,True,40,1,5,yelp_orig,0
comb,0.4043972652033105,0.01888198520533411,True,40,2,1,yelp_orig,0
para,0.4406045340050377,0.012268471247872427,False,50,1,2,yelp_orig,0
comb,0.42458438287153655,0.014723398478084963,False,50,2,1,yelp_orig,0
para,0.47091759625764656,0.016951199607768103,False,100,2,1,yelp_orig,0
comb,0.47566750629722926,0.009829156719305046,False,100,1,1,yelp_orig,0
para,0.79925,0.007250000000000009,False,5,2,5,ag_news_orig,1
comb,0.79975,0.01689859461612118,False,5,1,10,ag_news_orig,1
para,0.8422500000000002,0.006269968101992233,False,10,2,2,ag_news_orig,1
comb,0.8462499999999998,0.007520804478245688,False,10,1,10,ag_news_orig,1
para,0.8515,0.010136567466356656,True,20,2,5,ag_news_orig,1
comb,0.861,0.003905124837953315,True,20,1,2,ag_news_orig,1
para,0.84325,0.008295330011518522,False,30,2,1,ag_news_orig,1
comb,0.84975,0.004930770730829002,False,30,1,15,ag_news_orig,1
para,0.85725,0.006562202374203342,False,40,1,10,ag_news_orig,1
comb,0.8554999999999999,0.009000000000000006,False,40,2,10,ag_news_orig,1
para,0.8540000000000001,0.006538348415311004,False,50,2,10,ag_news_orig,1
comb,0.8557500000000001,0.006229967897188562,False,50,1,10,ag_news_orig,1
para,0.86775,0.005055937104039158,True,100,1,5,ag_news_orig,1
comb,0.859,0.00561248608016092,True,100,2,15,ag_news_orig,1
para,0.5419667352537723,0.016970036055387928,False,5,2,15,20_news_orig,1
comb,0.5477794924554183,0.015239522496192728,False,5,1,15,20_news_orig,1
para,0.62744341563786,0.019623182128738387,False,10,1,2,20_news_orig,1
comb,0.6155778463648833,0.008910588433203534,False,10,2,5,20_news_orig,1
para,0.6712534293552812,0.01398399512771696,False,20,1,2,20_news_orig,1
comb,0.6670524691358025,0.013362733242659379,False,20,2,5,20_news_orig,1
para,0.6925325788751715,0.008668797817067213,False,30,1,2,20_news_orig,1
comb,0.6888374485596708,0.0057762244667323775,False,30,2,10,20_news_orig,1
para,0.7125771604938272,0.006087860277029124,False,40,1,5,20_news_orig,1
comb,0.7064729080932785,0.013434586853225523,False,40,2,5,20_news_orig,1
para,0.7193329903978053,0.004736057906204488,False,50,1,5,20_news_orig,1
comb,0.7189557613168724,0.007962314763325257,False,50,2,1,20_news_orig,1
para,0.7434670781893005,0.006468994947221097,False,100,1,2,20_news_orig,1
comb,0.7431498628257888,0.011879415516975736,False,100,2,2,20_news_orig,1
para,0.8874822190611663,0.02076472623454271,True,5,1,15,atis_orig,1
comb,0.8348506401137981,0.027608112789592507,True,5,2,10,atis_orig,1
