method,mean,std,is_stat,seed,rank,col,dataset,rand_seed
ins,0.8162499999999999,0.01651703665915892,True,5,1,2,ag_news_orig,0
clean,0.7925000000000001,0.01984313483298444,True,5,2,0,ag_news_orig,0
ins,0.83375,0.009100137361600653,False,10,1,5,ag_news_orig,0
clean,0.8320000000000001,0.02018043607061058,False,10,2,0,ag_news_orig,0
ins,0.858,0.00687386354243378,False,20,1,2,ag_news_orig,0
clean,0.85075,0.011887493427968769,False,20,2,0,ag_news_orig,0
ins,0.85175,0.00548292804986532,False,30,1,1,ag_news_orig,0
clean,0.8467499999999999,0.0073357003755606205,False,30,2,0,ag_news_orig,0
ins,0.85775,0.01075,False,40,2,1,ag_news_orig,0
clean,0.8582500000000002,0.007909646009778207,False,40,1,0,ag_news_orig,0
ins,0.86775,0.008975661535508113,False,50,1,2,ag_news_orig,0
clean,0.865,0.009082951062292474,False,50,2,0,ag_news_orig,0
ins,0.8620000000000001,0.004847679857416324,True,100,1,5,ag_news_orig,0
clean,0.85625,0.005390964663211963,True,100,2,0,ag_news_orig,0
ins,0.5436213991769547,0.01465165706451274,False,5,1,10,20_news_orig,0
clean,0.5242283950617284,0.025712996257586274,False,5,2,0,20_news_orig,0
ins,0.6211848422496572,0.014719399004192403,False,10,1,2,20_news_orig,0
clean,0.6067215363511659,0.013711139679778512,False,10,2,0,20_news_orig,0
ins,0.6718364197530865,0.008353142364957445,False,20,1,5,20_news_orig,0
clean,0.6600651577503429,0.01759379583399969,False,20,2,0,20_news_orig,0
ins,0.7161179698216735,0.006717379597077514,False,30,2,2,20_news_orig,0
clean,0.7171896433470507,0.005748014038447186,False,30,1,0,20_news_orig,0
ins,0.7233281893004117,0.010777294598634805,False,40,1,2,20_news_orig,0
clean,0.7169324417009602,0.014755598136942449,False,40,2,0,20_news_orig,0
ins,0.737002743484225,0.009909012153989054,False,50,1,1,20_news_orig,0
clean,0.7332990397805215,0.00581510871745428,False,50,2,0,20_news_orig,0
ins,0.7472650891632373,0.004950112796663305,False,100,1,1,20_news_orig,0
clean,0.7427126200274349,0.007171371468586898,False,100,2,0,20_news_orig,0
ins,0.9241820768136557,0.024282695863634594,True,5,1,5,atis_orig,0
clean,0.8837837837837839,0.04977463785698173,True,5,2,0,atis_orig,0
ins,0.9405405405405405,0.010487800051872992,True,10,1,15,atis_orig,0
clean,0.9150782361308677,0.013792141410726608,True,10,2,0,atis_orig,0
ins,0.9682788051209104,0.007818438738925355,True,20,1,15,atis_orig,0
clean,0.9512091038406828,0.010019113316039979,True,20,2,0,atis_orig,0
ins,0.9873399715504977,0.002244627857476433,True,25,1,10,atis_orig,0
clean,0.9783783783783783,0.01003424869903181,True,25,2,0,atis_orig,0
ins,0.796131005938456,0.028045400686917518,True,5,1,15,fb_orig,0
clean,0.5189490732409574,0.07381810615956999,True,5,2,0,fb_orig,0
ins,0.8825625337412273,0.012109179878268072,True,10,1,10,fb_orig,0
clean,0.7458700737808169,0.04245269816803919,True,10,2,0,fb_orig,0
ins,0.9198488393017815,0.004826773207897802,True,20,1,15,fb_orig,0
clean,0.8347669605902466,0.022506644002708815,True,20,2,0,fb_orig,0
ins,0.9298362425769302,0.0013356602133535328,True,30,1,15,fb_orig,0
clean,0.8930538060104374,0.01164814498543212,True,30,2,0,fb_orig,0
