method,mean,std,is_stat,seed,rank,col,dataset,rand_seed
ins,0.8300000000000001,0.006324555320336778,True,5,1,15,ag_news_orig,0
cont,0.81425,0.009490126448051134,True,5,2,5,ag_news_orig,0
ins,0.8542500000000001,0.005006246098625191,True,10,1,15,ag_news_orig,0
cont,0.83825,0.002749999999999995,True,10,2,10,ag_news_orig,0
ins,0.8557500000000001,0.0033634060117684428,True,20,1,15,ag_news_orig,0
cont,0.8452499999999998,0.0037831864876053936,True,20,2,15,ag_news_orig,0
ins,0.85975,0.0032500000000000094,True,30,1,5,ag_news_orig,0
cont,0.8432499999999999,0.004479118216792235,True,30,2,15,ag_news_orig,0
ins,0.8574999999999999,0.003354101966249696,True,40,1,5,ag_news_orig,0
cont,0.8484999999999999,0.005147815070493498,True,40,2,5,ag_news_orig,0
ins,0.858,0.0038405728739343108,True,50,2,5,ag_news_orig,0
cont,0.8640000000000001,0.0027838821814150255,True,50,1,15,ag_news_orig,0
ins,0.8714999999999999,0.0035707142142714188,True,100,1,5,ag_news_orig,0
cont,0.8640000000000001,0.003905124837953332,True,100,2,5,ag_news_orig,0
ins,0.5988940329218108,0.0036509449277601232,True,5,2,5,20_news_orig,0
cont,0.6205332647462277,0.003605810527902323,True,5,1,10,20_news_orig,0
ins,0.6675497256515776,0.003151008847109085,True,10,1,2,20_news_orig,0
cont,0.6493655692729767,0.006931498203559723,True,10,2,2,20_news_orig,0
ins,0.6867026748971193,0.004596335663554277,True,20,2,5,20_news_orig,0
cont,0.6977537722908093,0.002173045279396076,True,20,1,5,20_news_orig,0
ins,0.721613511659808,0.002119708467492524,True,30,2,2,20_news_orig,0
cont,0.7402777777777778,0.004059515157212459,True,30,1,5,20_news_orig,0
ins,0.7271433470507545,0.0030070968160408424,True,40,2,1,20_news_orig,0
cont,0.7505829903978052,0.0021391591459191768,True,40,1,5,20_news_orig,0
ins,0.738940329218107,0.0045306118426978355,True,50,2,1,20_news_orig,0
cont,0.7621313443072703,0.00140050960803106,True,50,1,5,20_news_orig,0
ins,0.7380486968449931,0.002283548945759462,True,100,2,1,20_news_orig,0
cont,0.7653806584362141,0.0018748884681531641,True,100,1,5,20_news_orig,0
ins,0.8705547652916075,0.00739139747184443,True,5,1,15,atis_orig,0
cont,0.8382645803698436,0.02822134687189672,True,5,2,5,atis_orig,0
ins,0.9378378378378377,0.008488494308868154,False,10,1,1,atis_orig,0
cont,0.9318634423897583,0.009986747834121252,False,10,2,2,atis_orig,0
ins,0.9657183499288763,0.003567549417918719,True,20,1,15,atis_orig,0
cont,0.9529160739687056,0.003145568191677939,True,20,2,1,atis_orig,0
ins,0.9842105263157894,0.0018492176386912746,True,25,1,10,atis_orig,0
cont,0.9593172119487908,0.0054797611050521325,True,25,2,5,atis_orig,0
ins,0.853716033831204,0.00505053365227644,True,5,1,15,fb_orig,0
cont,0.675598344430448,0.008629521149842365,True,5,2,15,fb_orig,0
ins,0.915853877991722,0.0033907693254097587,True,10,1,15,fb_orig,0
cont,0.8154939715673926,0.008318063502337585,True,10,2,15,fb_orig,0
ins,0.9332373582868453,0.0009623712043996188,True,20,1,10,fb_orig,0
cont,0.8684182112650711,0.007098829201908447,True,20,2,15,fb_orig,0
ins,0.9397336692459961,0.0008105888522263853,True,30,1,15,fb_orig,0
cont,0.8848659348569372,0.0034283802639150126,True,30,2,15,fb_orig,0
ins,0.9410473276947993,0.001690411166574342,True,40,1,15,fb_orig,0
cont,0.8904624797552636,0.0027668940198651445,True,40,2,15,fb_orig,0
ins,0.9448083498290444,0.0012364501267807823,True,50,1,15,fb_orig,0
cont,0.9010977145942054,0.0020740729939497707,True,50,2,15,fb_orig,0
ins,0.3060180995475113,0.007343850976935294,False,5,2,15,sst_orig,0
cont,0.3066063348416289,0.0050476324949807515,False,5,1,15,sst_orig,0
ins,0.3305882352941176,0.005706382903324676,False,10,2,5,sst_orig,0
cont,0.3343438914027149,0.004790613796699634,False,10,1,5,sst_orig,0
ins,0.37914027149321267,0.004256521426287365,True,20,1,10,sst_orig,0
cont,0.35936651583710405,0.0052838590323963635,True,20,2,10,sst_orig,0
ins,0.37457013574660636,0.004943529514478779,True,30,1,5,sst_orig,0
cont,0.3603619909502262,0.004530313488066525,True,30,2,5,sst_orig,0
ins,0.3914479638009049,0.006007884366082023,True,40,1,5,sst_orig,0
cont,0.3723981900452489,0.0047886901557730325,True,40,2,10,sst_orig,0
ins,0.39045248868778276,0.0023551155981308912,True,50,1,10,sst_orig,0
cont,0.37882352941176467,0.006376077811333389,True,50,2,5,sst_orig,0
ins,0.3934389140271493,0.002413508661193586,True,100,1,2,sst_orig,0
cont,0.37,0.0047459571050506005,True,100,2,2,sst_orig,0
ins,0.26137459517812156,0.008198567405363202,True,5,1,10,yelp_orig,0
cont,0.24227419935228492,0.004020086972175991,True,5,2,15,yelp_orig,0
ins,0.3715293270960777,0.010371093891127633,False,10,1,2,yelp_orig,0
cont,0.367081684059014,0.0080232395458092,False,10,2,5,yelp_orig,0
ins,0.4080748470672903,0.007150610830829014,True,20,1,5,yelp_orig,0
cont,0.3863476070528967,0.008772585666308487,True,20,2,5,yelp_orig,0
ins,0.44942785174523203,0.008211318829535462,True,30,1,2,yelp_orig,0
cont,0.41453040662108676,0.0043495853448060175,True,30,2,5,yelp_orig,0
ins,0.44257646635480385,0.009377404870229079,True,40,1,2,yelp_orig,0
cont,0.42572148254767905,0.004737484702343572,True,40,2,5,yelp_orig,0
ins,0.4651817200431809,0.00645793399190939,True,50,1,2,yelp_orig,0
cont,0.44398704569989206,0.007093668640373342,True,50,2,5,yelp_orig,0
ins,0.4842605253688378,0.0046453650207481,False,100,2,1,yelp_orig,0
cont,0.4883123425692695,0.0035357552463871245,False,100,1,5,yelp_orig,0
ins,0.7725,0.004609772228646442,False,5,2,5,ag_news_orig,1
cont,0.7747499999999999,0.006932712311931039,False,5,1,5,ag_news_orig,1
ins,0.8082499999999999,0.0075041655099018015,True,10,2,2,ag_news_orig,1
cont,0.8254999999999999,0.004153311931459045,True,10,1,5,ag_news_orig,1
ins,0.849,0.0039051248379533177,True,20,2,5,ag_news_orig,1
cont,0.8550000000000001,0.0033541019662496957,True,20,1,5,ag_news_orig,1
ins,0.8482500000000002,0.008295330011518536,False,30,2,2,ag_news_orig,1
cont,0.8532500000000001,0.00524999999999999,False,30,1,2,ag_news_orig,1
ins,0.8617500000000001,0.0035443617196894493,True,40,1,5,ag_news_orig,1
cont,0.8557500000000001,0.0044791182167922446,True,40,2,15,ag_news_orig,1
ins,0.8477499999999999,0.0049307707308290025,True,50,2,2,ag_news_orig,1
cont,0.86625,0.0057282196186948095,True,50,1,15,ag_news_orig,1
ins,0.87325,0.0035443617196894268,True,100,1,5,ag_news_orig,1
cont,0.866,0.00229128784747792,True,100,2,2,ag_news_orig,1
ins,0.5491855281207133,0.0108245638405096,True,5,2,5,20_news_orig,1
cont,0.5839420438957477,0.009108832598666603,True,5,1,10,20_news_orig,1
ins,0.6560528120713306,0.005541195093008172,True,10,2,1,20_news_orig,1
cont,0.6633230452674898,0.0033534991796309982,True,10,1,5,20_news_orig,1
ins,0.6800925925925926,0.0051387718866969,True,20,2,1,20_news_orig,1
cont,0.694735939643347,0.0028120713305898573,True,20,1,10,20_news_orig,1
ins,0.7105452674897119,0.0029989216840184806,True,30,2,1,20_news_orig,1
cont,0.72019890260631,0.002632239617588122,True,30,1,5,20_news_orig,1
ins,0.7258144718792867,0.003633630105390119,True,40,2,1,20_news_orig,1
cont,0.7384259259259259,0.0017444264359890078,True,40,1,5,20_news_orig,1
ins,0.7268175582990398,0.0029914122818303006,True,50,2,1,20_news_orig,1
cont,0.7444530178326476,0.0024237227742740022,True,50,1,5,20_news_orig,1
ins,0.7403120713305898,0.0024493496399094765,True,100,2,1,20_news_orig,1
cont,0.7647633744855966,0.0023188756739242473,True,100,1,5,20_news_orig,1
ins,0.895448079658606,0.005481607074821493,True,5,1,15,atis_orig,1
cont,0.8479374110953058,0.01858440726523066,True,5,2,5,atis_orig,1
ins,0.9226173541963016,0.00906820907568094,True,10,1,15,atis_orig,1
cont,0.9031294452347083,0.006685633001422462,True,10,2,15,atis_orig,1
ins,0.9564722617354195,0.0029973410392184303,True,20,1,15,atis_orig,1
cont,0.9379800853485063,0.006617185405185202,True,20,2,1,atis_orig,1
ins,0.957610241820768,0.002830689721498263,True,25,1,5,atis_orig,1
cont,0.9394025604551921,0.011733479731039158,True,25,2,1,atis_orig,1
ins,0.7854417851358647,0.006390771738851709,True,5,1,15,fb_orig,1
cont,0.6993521684362066,0.011128051141026956,True,5,2,15,fb_orig,1
ins,0.8642253014216303,0.00399256932379591,True,10,1,15,fb_orig,1
cont,0.8088536980385099,0.004331455499969167,True,10,2,15,fb_orig,1
ins,0.8857117149541119,0.0038565866901834446,True,20,1,15,fb_orig,1
cont,0.8322296202987223,0.004833377124005589,True,20,2,15,fb_orig,1
ins,0.9308439805650531,0.0022419166000117213,True,30,1,15,fb_orig,1
cont,0.8848119488932877,0.005775040361595197,True,30,2,15,fb_orig,1
ins,0.9427748785315817,0.0005215539588335653,True,40,1,15,fb_orig,1
cont,0.899406154399856,0.002383276319041669,True,40,2,15,fb_orig,1
ins,0.9444664387259312,0.0007643246565267691,True,50,1,15,fb_orig,1
cont,0.9024113730430088,0.0023573870793593527,True,50,2,15,fb_orig,1
ins,0.32416289592760184,0.006078188094192573,True,5,1,15,sst_orig,1
cont,0.3170135746606335,0.007572124758645785,True,5,2,15,sst_orig,1
ins,0.32696832579185525,0.016879950857004,False,10,2,2,sst_orig,1
cont,0.33398190045248866,0.003836559766738751,False,10,1,10,sst_orig,1
ins,0.36692307692307685,0.007235434192526557,True,20,1,10,sst_orig,1
cont,0.35289592760180993,0.004361061465716578,True,20,2,10,sst_orig,1
ins,0.38303167420814477,0.004932956881436477,True,30,1,10,sst_orig,1
cont,0.35837104072398185,0.005941229886758313,True,30,2,10,sst_orig,1
ins,0.3843891402714932,0.009711655404256152,True,40,1,10,sst_orig,1
cont,0.35606334841628956,0.0036224538569457707,True,40,2,10,sst_orig,1
ins,0.3801809954751131,0.004809169323289186,True,50,1,5,sst_orig,1
cont,0.35479638009049774,0.004665024509712097,True,50,2,10,sst_orig,1
ins,0.3981900452488688,0.005091251829515003,True,100,1,5,sst_orig,1
cont,0.3648868778280543,0.004703271116809507,True,100,2,2,sst_orig,1
ins,0.3495573947463116,0.010072042256119844,True,5,1,10,yelp_orig,1
cont,0.3223389708528247,0.007991236895103893,True,5,2,15,yelp_orig,1
ins,0.3451961137099676,0.010660706496934421,True,10,2,10,yelp_orig,1
cont,0.3660669305505578,0.007166777830813605,True,10,1,15,yelp_orig,1
ins,0.41979129183159414,0.008695252109184192,True,20,2,2,yelp_orig,1
cont,0.4375962576466354,0.008724818213818132,True,20,1,15,yelp_orig,1
ins,0.45178121626484347,0.011262492413135731,False,30,1,2,yelp_orig,1
cont,0.447081684059014,0.005827106718972099,False,30,2,5,yelp_orig,1
ins,0.41473911478949255,0.0038942517036327272,True,40,2,5,yelp_orig,1
cont,0.4360057574667146,0.008458900315770032,True,40,1,15,yelp_orig,1
ins,0.41401943145016196,0.007022265698724074,True,50,2,2,yelp_orig,1
cont,0.4350269881252249,0.00721150357982745,True,50,1,10,yelp_orig,1
ins,0.484339690536164,0.0037800095685188518,False,100,1,1,yelp_orig,1
cont,0.4828787333573227,0.003710272995920701,False,100,2,1,yelp_orig,1
ins,0.78775,0.0041003048667141925,True,5,2,10,ag_news_orig,2
cont,0.79725,0.003783186487605391,True,5,1,10,ag_news_orig,2
ins,0.844,0.0053851648071345185,True,10,1,15,ag_news_orig,2
cont,0.8390000000000001,0.004358898943540678,True,10,2,15,ag_news_orig,2
ins,0.8554999999999999,0.006000000000000011,True,20,1,15,ag_news_orig,2
cont,0.843,0.0026925824035672627,True,20,2,10,ag_news_orig,2
ins,0.8407500000000001,0.0019525624189766716,False,30,1,2,ag_news_orig,2
cont,0.83825,0.005006246098625191,False,30,2,2,ag_news_orig,2
ins,0.84425,0.004190763653560065,False,40,2,2,ag_news_orig,2
cont,0.84575,0.0035443617196894497,False,40,1,15,ag_news_orig,2
ins,0.85725,0.0032499999999999964,False,50,1,2,ag_news_orig,2
cont,0.8535,0.004499999999999993,False,50,2,2,ag_news_orig,2
ins,0.86875,0.003400367627183842,True,100,1,5,ag_news_orig,2
cont,0.8657499999999999,0.0019525624189766716,True,100,2,2,ag_news_orig,2
ins,0.5592078189300411,0.0095275920763117,True,5,2,15,20_news_orig,2
cont,0.6000685871056242,0.005060594443263827,True,5,1,15,20_news_orig,2
ins,0.6989883401920439,0.004090323888074507,False,10,1,1,20_news_orig,2
cont,0.6963648834019205,0.004746622911066143,False,10,2,5,20_news_orig,2
ins,0.7300068587105625,0.003382481437744852,True,20,2,1,20_news_orig,2
cont,0.7402949245541837,0.0038071636010559265,True,20,1,10,20_news_orig,2
ins,0.7324845679012346,0.0027794311029194566,True,30,2,1,20_news_orig,2
cont,0.745190329218107,0.0010847623202074554,True,30,1,5,20_news_orig,2
ins,0.7414437585733882,0.0033626485459350977,True,40,2,1,20_news_orig,2
cont,0.756712962962963,0.0018380072650666537,True,40,1,5,20_news_orig,2
ins,0.7459019204389575,0.002255892880617657,True,50,2,1,20_news_orig,2
cont,0.7579132373113855,0.001444838497869986,True,50,1,5,20_news_orig,2
ins,0.7444530178326475,0.003647077421606214,True,100,2,1,20_news_orig,2
cont,0.7686042524005487,0.0015915127623542824,True,100,1,2,20_news_orig,2
ins,0.9396870554765293,0.006141403455170141,True,5,2,2,atis_orig,2
cont,0.9500711237553343,0.004241266434103948,True,5,1,2,atis_orig,2
ins,0.9571834992887623,0.0035675494179188308,False,10,1,1,atis_orig,2
cont,0.9506401137980085,0.01235262181528563,False,10,2,1,atis_orig,2
ins,0.9574679943100997,0.00785458759162359,True,20,1,15,atis_orig,2
cont,0.9365576102418206,0.018140880303760893,True,20,2,1,atis_orig,2
ins,0.9672830725462305,0.0034843381831908705,True,25,1,15,atis_orig,2
cont,0.9554765291607398,0.009263579035655709,True,25,2,10,atis_orig,2
ins,0.7748425409393558,0.008991468086782707,True,5,1,15,fb_orig,2
cont,0.6665826885009898,0.01543213949579578,True,5,2,15,fb_orig,2
ins,0.8287025373402915,0.004143185794234415,True,10,1,15,fb_orig,2
cont,0.7654129926219183,0.006530690251495779,True,10,2,15,fb_orig,2
ins,0.9051286665466979,0.004551642508561851,True,20,1,15,fb_orig,2
cont,0.8615799892028073,0.0025838173252902717,True,20,2,15,fb_orig,2
ins,0.9304120928558575,0.0019893581398655854,True,30,1,15,fb_orig,2
cont,0.8818787115350009,0.004258622327076054,True,30,2,15,fb_orig,2
ins,0.9387079359366565,0.0017056678943419426,True,40,1,15,fb_orig,2
cont,0.889292783876192,0.004185450209856152,True,40,2,15,fb_orig,2
ins,0.9445204246895808,0.0012572278909273465,True,50,1,15,fb_orig,2
cont,0.90066582688501,0.002199555384646048,True,50,2,15,fb_orig,2
ins,0.33045248868778276,0.007577125403815599,True,5,1,10,sst_orig,2
cont,0.2677375565610859,0.006415293912750855,True,5,2,5,sst_orig,2
ins,0.35561085972850676,0.0070751927615848595,True,10,1,5,sst_orig,2
cont,0.3023529411764706,0.006173776615678014,True,10,2,5,sst_orig,2
ins,0.3555656108597285,0.0042001090989583064,True,20,1,10,sst_orig,2
cont,0.34502262443438914,0.004646554317519006,True,20,2,10,sst_orig,2
ins,0.36457013574660635,0.00511952508239442,True,30,1,5,sst_orig,2
cont,0.34751131221719456,0.007131543277772148,True,30,2,5,sst_orig,2
ins,0.38579185520361986,0.0042215036342771566,True,40,1,10,sst_orig,2
cont,0.35687782805429863,0.0065323132564204705,True,40,2,5,sst_orig,2
ins,0.3841628959276018,0.004391705179565957,True,50,1,5,sst_orig,2
cont,0.36466063348416283,0.001533796493817043,True,50,2,10,sst_orig,2
ins,0.39660633484162894,0.0041285718531435785,True,100,1,5,sst_orig,2
cont,0.3709049773755656,0.006091143155275896,True,100,2,5,sst_orig,2
ins,0.301151493342929,0.013365596961422064,True,5,1,15,yelp_orig,2
cont,0.2691255847427132,0.009255208889692218,True,5,2,15,yelp_orig,2
ins,0.384713925872616,0.007974416160020746,False,10,1,15,yelp_orig,2
cont,0.3779632961496941,0.009513810888957475,False,10,2,10,yelp_orig,2
ins,0.4242317380352644,0.007060533718409531,True,20,2,5,yelp_orig,2
cont,0.4384166966534725,0.006998919549948086,True,20,1,5,yelp_orig,2
ins,0.4409283915077366,0.011087097328068528,True,30,1,2,yelp_orig,2
cont,0.42573587621446557,0.006232989563506295,True,30,2,10,yelp_orig,2
ins,0.4563727959697733,0.007198348167323035,True,40,1,2,yelp_orig,2
cont,0.4377617848146816,0.008304787133749455,True,40,2,10,yelp_orig,2
ins,0.47471752428931263,0.005631658937414653,True,50,1,2,yelp_orig,2
cont,0.454444044620367,0.004280059136973417,True,50,2,5,yelp_orig,2
ins,0.48252608852105067,0.005730690705662787,False,100,2,2,yelp_orig,2
cont,0.4856495142137459,0.00537776844191036,False,100,1,5,yelp_orig,2
