res_orig
0.7090156559294584
0.7135144862335793
0.7154939715673925
0.7023573870793594
0.7750584847939536
0.759042648911283
0.755803491092316
0.693899586107612
0.7086557495051287
0.6956991182292603
0.7685801691560195
0.7545438186071621
0.7675004498830305
0.7777577829764262
0.7522044268490192
0.7039769659888429
0.7685801691560195
0.7133345330214145
0.7644412452762281
0.7835162857657009
