method,mean,std,is_stat,seed,rank,col,dataset,rand_seed
ins,0.81275,0.014893371008606472,False,5,2,5,ag_news_orig,0
comb,0.8184999999999999,0.011629703349612986,False,5,1,1,ag_news_orig,0
ins,0.82825,0.013112494041943347,False,10,2,2,ag_news_orig,0
comb,0.8317500000000001,0.015773791554347345,False,10,1,15,ag_news_orig,0
ins,0.8626250000000001,0.00878475241540703,False,20,1,15,ag_news_orig,0
comb,0.8572500000000002,0.005857687256929984,False,20,2,15,ag_news_orig,0
ins,0.858875,0.007047827679505231,False,30,1,1,ag_news_orig,0
comb,0.85625,0.008459462157844327,False,30,2,15,ag_news_orig,0
ins,0.86725,0.008511022265274604,False,40,1,5,ag_news_orig,0
comb,0.86175,0.005595757321399838,False,40,2,10,ag_news_orig,0
ins,0.8632500000000001,0.006128825336065638,False,50,2,5,ag_news_orig,0
comb,0.8664999999999999,0.009886859966642588,False,50,1,15,ag_news_orig,0
ins,0.8682500000000001,0.008947765084086639,False,100,1,2,ag_news_orig,0
comb,0.8640000000000001,0.008817596044274194,False,100,2,15,ag_news_orig,0
ins,0.6257906035999999,0.008373449692169101,False,5,1,2,20_news_orig,0
comb,0.6180212620027434,0.017577294225127382,False,5,2,1,20_news_orig,0
ins,0.6615140604,0.01394637309931312,False,10,1,5,20_news_orig,0
comb,0.655752743484225,0.008398074656640693,False,10,2,5,20_news_orig,0
ins,0.7042181069999999,0.009407315985250644,True,20,1,10,20_news_orig,0
comb,0.693235596707819,0.008909598504392517,True,20,2,1,20_news_orig,0
ins,0.7312757201,0.010154685217636518,False,30,1,5,20_news_orig,0
comb,0.7296039094650205,0.00996782758923806,False,30,2,1,20_news_orig,0
ins,0.7438042524,0.007757262544681687,False,40,1,2,20_news_orig,0
comb,0.7366769547325103,0.007935660758886427,False,40,2,1,20_news_orig,0
ins,0.7545120027000001,0.005505459610471005,False,50,2,5,20_news_orig,0
comb,0.7555984224965707,0.007353253669933996,False,50,1,2,20_news_orig,0
ins,0.7051440329218106,0.017213254192311553,True,100,2,1,20_news_orig,0
comb,0.7583161865569272,0.01022931326356286,True,100,1,2,20_news_orig,0
ins,0.785348506401138,0.04838694969414742,False,5,1,10,atis_orig,0
comb,0.7731152204836415,0.043474013647103016,False,5,2,15,atis_orig,0
ins,0.8971550497866287,0.022786701504862273,False,10,1,15,atis_orig,0
comb,0.8874822190611663,0.015273567711100942,False,10,2,15,atis_orig,0
ins,0.9345661450924609,0.03022215665226312,False,20,1,10,atis_orig,0
comb,0.9123755334281649,0.015817002132480953,False,20,2,15,atis_orig,0
ins,0.9854907539118065,0.005501871865096362,True,25,1,15,atis_orig,0
comb,0.9635846372688478,0.009266854893258786,True,25,2,10,atis_orig,0
ins,0.8205686522000001,0.030738300184093247,False,5,2,10,fb_orig,0
comb,0.823699838042109,0.023256201000556635,False,5,1,15,fb_orig,0
ins,0.8989742667500001,0.009743664618210393,True,10,1,15,fb_orig,0
comb,0.8883390318517185,0.007357974154116823,True,10,2,2,fb_orig,0
ins,0.9294043548677342,0.003995245010005143,True,20,1,10,fb_orig,0
comb,0.918265251034731,0.004125444559951197,True,20,2,2,fb_orig,0
ins,0.9362695699118229,0.004114312521015648,True,30,1,1,fb_orig,0
