method,mean,std,is_stat,seed,rank,col,dataset,rand_seed
swap,0.819625,0.01485923534371805,False,5,1,10,ag_news_orig,0
comb,0.8184999999999999,0.011629703349612986,False,5,2,1,ag_news_orig,0
swap,0.833,0.013546217184144073,False,10,1,15,ag_news_orig,0
comb,0.8317500000000001,0.015773791554347345,False,10,2,15,ag_news_orig,0
swap,0.860125,0.010382527389802545,False,20,1,10,ag_news_orig,0
comb,0.8572500000000002,0.005857687256929984,False,20,2,15,ag_news_orig,0
swap,0.8552500000000001,0.00817389136213591,False,30,2,1,ag_news_orig,0
comb,0.85625,0.008459462157844327,False,30,1,15,ag_news_orig,0
swap,0.8632500000000001,0.010461237976453845,False,40,1,5,ag_news_orig,0
comb,0.86175,0.005595757321399838,False,40,2,10,ag_news_orig,0
swap,0.866625,0.007257539183497395,False,50,1,10,ag_news_orig,0
comb,0.8664999999999999,0.009886859966642588,False,50,2,15,ag_news_orig,0
swap,0.8654999999999999,0.008789197915623477,False,100,1,10,ag_news_orig,0
comb,0.8640000000000001,0.008817596044274194,False,100,2,15,ag_news_orig,0
swap,0.60343792866941,0.02583454362884834,False,5,2,1,20_news_orig,0
comb,0.6180212620027434,0.017577294225127382,False,5,1,1,20_news_orig,0
swap,0.6468792866941016,0.012699951836400424,False,10,2,2,20_news_orig,0
comb,0.655752743484225,0.008398074656640693,False,10,1,5,20_news_orig,0
swap,0.6971965020576132,0.008618234047195717,False,20,1,1,20_news_orig,0
comb,0.693235596707819,0.008909598504392517,False,20,2,1,20_news_orig,0
swap,0.7287980109739369,0.010868882250936638,False,30,2,1,20_news_orig,0
comb,0.7296039094650205,0.00996782758923806,False,30,1,1,20_news_orig,0
swap,0.728343621399177,0.020853969807149205,False,40,2,1,20_news_orig,0
comb,0.7366769547325103,0.007935660758886427,False,40,1,1,20_news_orig,0
swap,0.7370113168724279,0.0125879558754025,True,50,2,2,20_news_orig,0
comb,0.7555984224965707,0.007353253669933996,True,50,1,2,20_news_orig,0
swap,0.6901148834019204,0.030805252784017193,True,100,2,2,20_news_orig,0
comb,0.7583161865569272,0.01022931326356286,True,100,1,2,20_news_orig,0
swap,0.7213371266002845,0.03143927436791037,True,5,2,15,atis_orig,0
comb,0.7731152204836415,0.043474013647103016,True,5,1,15,atis_orig,0
swap,0.8065433854907539,0.0297429986655707,True,10,2,15,atis_orig,0
comb,0.8874822190611663,0.015273567711100942,True,10,1,15,atis_orig,0
swap,0.8291607396870555,0.033526081586328374,True,20,2,1,atis_orig,0
comb,0.9123755334281649,0.015817002132480953,True,20,1,15,atis_orig,0
swap,0.907823613086771,0.030440967283072582,True,25,2,15,atis_orig,0
comb,0.9635846372688478,0.009266854893258786,True,25,1,10,atis_orig,0
swap,0.6847489652690301,0.049680720543030854,True,5,2,1,fb_orig,0
comb,0.823699838042109,0.023256201000556635,True,5,1,15,fb_orig,0
swap,0.861759942414972,0.018854391164251257,True,10,2,2,fb_orig,0
comb,0.8883390318517185,0.007357974154116823,True,10,1,2,fb_orig,0
swap,0.9090696418931078,0.007785987199559917,True,20,2,2,fb_orig,0
