method,mean,std,is_stat,seed,rank,col,dataset,rand_seed
ins,0.8140000000000001,0.007088723439378907,False,5,2,5,ag_news_orig,0
cont,0.8157499999999999,0.009290452088031023,False,5,1,5,ag_news_orig,0
ins,0.84975,0.007619875327064092,False,10,2,2,ag_news_orig,0
cont,0.8552500000000001,0.007619875327064108,False,10,1,10,ag_news_orig,0
ins,0.8532500000000001,0.005006246098625202,False,20,2,1,ag_news_orig,0
cont,0.859,0.007348469228349531,False,20,1,1,ag_news_orig,0
ins,0.8532500000000001,0.004190763653560064,False,30,2,10,ag_news_orig,0
cont,0.8550000000000001,0.0035355339059327407,False,30,1,2,ag_news_orig,0
ins,0.8545,0.005567764362830021,False,40,2,5,ag_news_orig,0
cont,0.86025,0.006932712311931015,False,40,1,2,ag_news_orig,0
ins,0.857,0.009473647660748222,False,50,2,15,ag_news_orig,0
cont,0.8619999999999999,0.005338539126015673,False,50,1,15,ag_news_orig,0
ins,0.87675,0.0038810436740649846,True,100,1,1,ag_news_orig,0
cont,0.8682500000000001,0.0054829280498653234,True,100,2,1,ag_news_orig,0
ins,0.6420610425240054,0.004709748496224754,True,5,1,1,20_news_orig,0
cont,0.6270061728395062,0.0064684722580008215,True,5,2,5,20_news_orig,0
ins,0.6653806584362141,0.004897648845738056,False,10,2,2,20_news_orig,0
cont,0.6658093278463649,0.007557722531345814,False,10,1,1,20_news_orig,0
ins,0.7107853223593965,0.002915758784499304,True,20,2,1,20_news_orig,0
cont,0.7183384773662551,0.003914772781885472,True,20,1,5,20_news_orig,0
ins,0.7200102880658437,0.005087971835962728,True,30,2,1,20_news_orig,0
cont,0.7436128257887518,0.0033515807800740417,True,30,1,2,20_news_orig,0
ins,0.7262688614540467,0.005196746370519355,True,40,2,5,20_news_orig,0
cont,0.7518947187928668,0.003076508721176453,True,40,1,2,20_news_orig,0
ins,0.7410150891632373,0.006030670203586598,True,50,2,1,20_news_orig,0
cont,0.7639746227709191,0.002231717339303704,True,50,1,2,20_news_orig,0
ins,0.7488425925925927,0.0028659363374077046,True,100,2,2,20_news_orig,0
cont,0.768278463648834,0.0018887935020887982,True,100,1,1,20_news_orig,0
ins,0.7604551920341394,0.02427561192602203,True,5,1,15,atis_orig,0
cont,0.615647226173542,0.05008970946927932,True,5,2,15,atis_orig,0
ins,0.884352773826458,0.01203736728195735,True,10,1,15,atis_orig,0
cont,0.8318634423897582,0.018291945838609977,True,10,2,5,atis_orig,0
ins,0.8884779516358463,0.010762037166075536,True,20,1,15,atis_orig,0
cont,0.8477951635846372,0.018806820917255652,True,20,2,1,atis_orig,0
ins,0.9418207681365576,0.015352849674915557,True,25,1,10,atis_orig,0
cont,0.8857752489331437,0.014645968381884606,True,25,2,5,atis_orig,0
ins,0.8626956991182293,0.008599052521945807,True,5,1,10,fb_orig,0
cont,0.7417851358646752,0.027739827054603722,True,5,2,5,fb_orig,0
ins,0.8995321216483714,0.00599330654277775,True,10,1,15,fb_orig,0
cont,0.8702177433867195,0.011221579883550459,True,10,2,10,fb_orig,0
ins,0.9265071081518805,0.002147709735157217,True,20,1,10,fb_orig,0
cont,0.9062263811409034,0.0074150550302592875,True,20,2,5,fb_orig,0
ins,0.9373043008817706,0.0018443229044907779,True,30,1,15,fb_orig,0
cont,0.911499010257333,0.004465451121679027,True,30,2,5,fb_orig,0
ins,0.9416411732949432,0.0016434960469054473,True,40,1,15,fb_orig,0
cont,0.9184452042468958,0.0019461588388836103,True,40,2,15,fb_orig,0
ins,0.9463739427748786,0.0013609984092991328,True,50,1,15,fb_orig,0
cont,0.9269569911822927,0.0015468650835228925,True,50,2,10,fb_orig,0
ins,0.2802262443438914,0.006708593073314287,True,5,2,15,sst_orig,0
cont,0.3056108597285067,0.011323433353568897,True,5,1,5,sst_orig,0
ins,0.33628959276018094,0.012518163131292484,False,10,2,15,sst_orig,0
cont,0.34570135746606334,0.01002035151903448,False,10,1,10,sst_orig,0
ins,0.38031674208144794,0.005494524506602328,False,20,2,5,sst_orig,0
cont,0.38375565610859724,0.005204406786855855,False,20,1,5,sst_orig,0
ins,0.39728506787330314,0.005755684566934981,False,30,1,10,sst_orig,0
cont,0.39696832579185515,0.006886306990808879,False,30,2,5,sst_orig,0
ins,0.4112669683257918,0.006371741271644989,False,40,2,5,sst_orig,0
cont,0.4117647058823529,0.006924703325357932,False,40,1,5,sst_orig,0
ins,0.420814479638009,0.011268694556016036,False,50,2,2,sst_orig,0
cont,0.4230316742081447,0.00738388892709252,False,50,1,5,sst_orig,0
ins,0.45271493212669683,0.007520710469952344,True,100,1,1,sst_orig,0
cont,0.43425339366515836,0.007117317680860639,True,100,2,2,sst_orig,0
ins,0.3123857502698812,0.01414529136027854,True,5,1,5,yelp_orig,0
cont,0.2841453760345448,0.01845489812028787,True,5,2,2,yelp_orig,0
ins,0.4006261245052176,0.013821032769845346,True,10,2,1,yelp_orig,0
cont,0.4176250449802087,0.010056448730991676,True,10,1,5,yelp_orig,0
ins,0.4490320259086002,0.010994823101697037,True,20,2,1,yelp_orig,0
cont,0.4606045340050377,0.008605104748690324,True,20,1,5,yelp_orig,0
ins,0.4709247930910399,0.010169522854410033,False,30,2,5,yelp_orig,0
cont,0.47696293630802444,0.010215255390248203,False,30,1,5,yelp_orig,0
ins,0.490737675422814,0.007015624391590015,False,40,2,2,yelp_orig,0
cont,0.4956243252968694,0.005109655412682476,False,40,1,2,yelp_orig,0
ins,0.5186757826556316,0.00576385036531282,False,50,2,1,yelp_orig,0
cont,0.5189852464915437,0.010669341307639758,False,50,1,1,yelp_orig,0
ins,0.5404605973371717,0.003921851610222859,True,100,2,1,yelp_orig,0
cont,0.5545663907880533,0.00355556347217858,True,100,1,1,yelp_orig,0
ins,0.799,0.00815475321515003,False,5,2,10,ag_news_orig,1
cont,0.79925,0.008219641111386811,False,5,1,15,ag_news_orig,1
ins,0.83825,0.006712860791048783,False,10,1,1,ag_news_orig,1
cont,0.8342500000000002,0.005129571132170796,False,10,2,10,ag_news_orig,1
ins,0.85,0.0052440442408507515,False,20,1,15,ag_news_orig,1
cont,0.84925,0.005129571132170783,False,20,2,1,ag_news_orig,1
ins,0.8422499999999999,0.005055937104039194,False,30,1,15,ag_news_orig,1
cont,0.8417499999999999,0.005814851674806492,False,30,2,15,ag_news_orig,1
ins,0.85275,0.00410030486671419,False,40,2,1,ag_news_orig,1
cont,0.8564999999999999,0.005147815070493511,False,40,1,1,ag_news_orig,1
ins,0.86725,0.008097067370350807,False,50,1,15,ag_news_orig,1
cont,0.85975,0.008400148808205714,False,50,2,15,ag_news_orig,1
ins,0.8779999999999999,0.0048476798574163225,True,100,1,1,ag_news_orig,1
cont,0.869,0.004636809247747828,True,100,2,2,ag_news_orig,1
ins,0.5624399862825789,0.012882242566725615,True,5,2,10,20_news_orig,1
cont,0.5809670781893004,0.012719868914792196,True,5,1,5,20_news_orig,1
ins,0.6692729766803841,0.009027757423081957,False,10,1,5,20_news_orig,1
cont,0.6674468449931413,0.011031285683746813,False,10,2,1,20_news_orig,1
ins,0.6961076817558298,0.0064249179407203285,True,20,2,2,20_news_orig,1
cont,0.7083076131687243,0.005515967660315064,True,20,1,5,20_news_orig,1
ins,0.7093449931412894,0.0036809300855230286,True,30,2,1,20_news_orig,1
cont,0.7288151577503429,0.005000343688147003,True,30,1,2,20_news_orig,1
ins,0.7171039094650207,0.005661819093113473,True,40,2,2,20_news_orig,1
cont,0.7415895061728395,0.003660836762688598,True,40,1,1,20_news_orig,1
ins,0.727366255144033,0.004210048677905494,True,50,2,1,20_news_orig,1
cont,0.7487397119341563,0.0030326171900150233,True,50,1,1,20_news_orig,1
ins,0.7495713305898491,0.005134307221105106,True,100,2,2,20_news_orig,1
cont,0.7674897119341565,0.0016874553771088095,True,100,1,1,20_news_orig,1
ins,0.8219061166429589,0.017019841833452093,True,5,1,15,atis_orig,1
cont,0.7837837837837839,0.023086205665625435,True,5,2,15,atis_orig,1
ins,0.9,0.014068127783191811,True,10,1,15,atis_orig,1
cont,0.880796586059744,0.026973068844714114,True,10,2,15,atis_orig,1
ins,0.9364153627311522,0.004025880995187786,False,20,1,15,atis_orig,1
cont,0.9294452347083926,0.012190204998935162,False,20,2,5,atis_orig,1
ins,0.9453769559032716,0.008347880939471503,False,25,1,15,atis_orig,1
cont,0.9388335704125176,0.008318743395285096,False,25,2,5,atis_orig,1
ins,0.8764261292064063,0.009066874333166556,True,5,1,15,fb_orig,1
cont,0.7906784236098614,0.015733468956417338,True,5,2,15,fb_orig,1
ins,0.9278027712794674,0.003529836269686528,True,10,1,15,fb_orig,1
cont,0.8387079359366563,0.009080436232833472,True,10,2,5,fb_orig,1
ins,0.9336332553536082,0.002966554764800396,True,20,1,15,fb_orig,1
cont,0.8626417131545798,0.009217768454645964,True,20,2,15,fb_orig,1
ins,0.9427928738527983,0.0017061424687632042,True,30,1,15,fb_orig,1
cont,0.9242037070361706,0.004180805385198223,True,30,2,15,fb_orig,1
ins,0.9443404714774157,0.0013200521817594755,True,40,1,15,fb_orig,1
cont,0.9239697678603562,0.0018249953037650312,True,40,2,15,fb_orig,1
ins,0.9457081158898685,0.001863276262426652,True,50,1,15,fb_orig,1
cont,0.9250854777757784,0.002331140887928139,True,50,2,15,fb_orig,1
ins,0.3412669683257919,0.007600732524378666,True,5,2,5,sst_orig,1
cont,0.35678733031674204,0.008872125141874198,True,5,1,15,sst_orig,1
ins,0.3642986425339366,0.008650584959106701,False,10,1,10,sst_orig,1
cont,0.36425339366515835,0.008025776944007608,False,10,2,10,sst_orig,1
ins,0.4023529411764706,0.011473599968750478,True,20,1,15,sst_orig,1
cont,0.3849321266968325,0.010240749733256801,True,20,2,10,sst_orig,1
ins,0.41334841628959273,0.009942917688993658,True,30,1,5,sst_orig,1
cont,0.4030316742081448,0.0066565069353661695,True,30,2,10,sst_orig,1
ins,0.42226244343891395,0.008269037329601707,True,40,1,10,sst_orig,1
cont,0.40868778280542983,0.003880865455636477,True,40,2,10,sst_orig,1
ins,0.4271945701357465,0.0074143278127755145,True,50,1,2,sst_orig,1
cont,0.4127149321266968,0.008047304910105602,True,50,2,5,sst_orig,1
ins,0.4459276018099548,0.00968632336136092,False,100,1,2,sst_orig,1
cont,0.4412669683257919,0.005466692601100077,False,100,2,5,sst_orig,1
ins,0.4281612090680101,0.005635267606770052,True,5,1,10,yelp_orig,1
cont,0.3457502698812523,0.012056352165846393,True,5,2,15,yelp_orig,1
ins,0.48278517452320974,0.00991190002718597,True,10,1,5,yelp_orig,1
cont,0.45414897445124136,0.0125389079753288,True,10,2,2,yelp_orig,1
ins,0.5080316660669306,0.0061906531687843805,True,20,1,1,yelp_orig,1
cont,0.49634400863620004,0.010572099263276622,True,20,2,2,yelp_orig,1
ins,0.4961856783015473,0.008171639080942728,False,30,2,1,yelp_orig,1
cont,0.49682619647355164,0.008606293425641225,False,30,1,2,yelp_orig,1
ins,0.5251745232097876,0.0063190533252008955,False,40,1,1,yelp_orig,1
cont,0.5219719323497661,0.009791862456937962,False,40,2,1,yelp_orig,1
ins,0.5163727959697734,0.006927227858408468,False,50,1,1,yelp_orig,1
cont,0.5138611011155092,0.004257028850295398,False,50,2,1,yelp_orig,1
ins,0.5450665707088881,0.005669081385223482,False,100,2,1,yelp_orig,1
cont,0.5463260165527168,0.006217897456219874,False,100,1,1,yelp_orig,1
ins,0.7727499999999999,0.009384162189561732,False,5,2,5,ag_news_orig,2
cont,0.7780000000000001,0.006304760106459244,False,5,1,10,ag_news_orig,2
ins,0.83575,0.005921359641163518,False,10,1,15,ag_news_orig,2
cont,0.8322499999999999,0.008547660498639387,False,10,2,15,ag_news_orig,2
ins,0.8584999999999999,0.0052678268764263705,True,20,2,15,ag_news_orig,2
cont,0.865,0.0050000000000000044,True,20,1,2,ag_news_orig,2
ins,0.8472500000000001,0.0032500000000000137,False,30,2,1,ag_news_orig,2
cont,0.84825,0.0037165171868296415,False,30,1,2,ag_news_orig,2
ins,0.85825,0.00844467287702729,False,40,1,1,ag_news_orig,2
cont,0.857,0.007810249675906645,False,40,2,1,ag_news_orig,2
ins,0.8647499999999999,0.004250000000000002,False,50,2,1,ag_news_orig,2
cont,0.86575,0.00512957113217081,False,50,1,1,ag_news_orig,2
ins,0.8790000000000001,0.005937171043518936,True,100,1,1,ag_news_orig,2
cont,0.8710000000000001,0.0033911649915626257,True,100,2,2,ag_news_orig,2
ins,0.6562585733882031,0.010306567725405912,True,5,1,15,20_news_orig,2
cont,0.6248542524005487,0.012028622527395061,True,5,2,10,20_news_orig,2
