res_orig,res_swap_llm,res_back,res_cont,res_cont_ins,res_spell,res_rand,res_w2v,res_ins_llm,res_spell_llm,res_rand_llm,res_para_llm
0.8008534850640113,0.7038567493112947,0.7950819672131147,0.7403846153846154,0.811632870864461,0.7741761210156672,0.8104359313077939,0.7103153393907001,0.7964721845318861,0.6326963906581741,0.829817158931083,0.8188010899182562
0.8534850640113798,0.7327823691460055,0.8360655737704918,0.7606837606837606,0.8468516542155816,0.7774176121015667,0.8163804491413474,0.7220737573490112,0.8480325644504749,0.6220806794055201,0.8565400843881856,0.8501362397820164
0.8819345661450925,0.7258953168044077,0.819672131147541,0.7446581196581197,0.843649946638207,0.7396002160994057,0.7655217965653897,0.7001603420630679,0.8453188602442334,0.5732484076433121,0.8481012658227848,0.8419618528610354
0.8648648648648649,0.7382920110192838,0.8524590163934426,0.7665598290598291,0.8778014941302028,0.7790383576445165,0.8077939233817701,0.7156600748262961,0.8710990502035278,0.6496815286624203,0.8593530239099859,0.8705722070844687
0.8435277382645804,0.7176308539944903,0.8278688524590164,0.7542735042735043,0.843649946638207,0.7817396002160995,0.8163804491413474,0.7247461250668092,0.8331071913161465,0.6199575371549894,0.829817158931083,0.8215258855585831
0.8805120910384068,0.7382920110192838,0.8524590163934426,0.7660256410256411,0.8639274279615795,0.7774176121015667,0.8137384412153237,0.757883484767504,0.8548168249660787,0.6242038216560509,0.8452883263009845,0.837874659400545
0.8605974395448079,0.7066115702479339,0.819672131147541,0.7318376068376068,0.8415154749199573,0.7088060507833603,0.7628797886393659,0.6670229823623731,0.8426051560379919,0.5562632696390658,0.8326300984528833,0.8460490463215259
0.8762446657183499,0.6942148760330579,0.7704918032786885,0.7323717948717948,0.8159018143009605,0.744462452728255,0.7846763540290621,0.7268840192410476,0.8181818181818182,0.6199575371549894,0.8115330520393812,0.8256130790190735
0.8150782361308677,0.7699724517906336,0.8278688524590164,0.7537393162393162,0.8420490928495198,0.7941653160453809,0.8309114927344782,0.7471940138963121,0.8127544097693351,0.6475583864118896,0.8565400843881856,0.8365122615803815
0.8534850640113798,0.768595041322314,0.8442622950819673,0.7670940170940171,0.8591248665955176,0.7968665586169638,0.8434610303830912,0.7589524318546232,0.8439620081411127,0.6390658174097664,0.8607594936708861,0.8569482288828338
