res_orig,res_swap_llm,res_back,res_cont,res_cont_ins,res_spell,res_rand,res_w2v,res_ins_llm,res_spell_llm,res_rand_llm,res_para_llm
0.9487908961593172,0.7988980716253443,0.9098360655737705,0.7895299145299145,0.9210245464247598,0.839546191247974,0.8566710700132101,0.8017103153393907,0.9118046132971506,0.6220806794055201,0.8832630098452883,0.9019073569482289
0.9601706970128022,0.7961432506887053,0.9262295081967213,0.7943376068376068,0.932230522945571,0.8152350081037277,0.8394980184940555,0.760555852485302,0.9145183175033921,0.6369426751592356,0.8818565400843882,0.9250681198910081
0.9473684210526315,0.7644628099173554,0.9016393442622951,0.7649572649572649,0.8906083244397012,0.7741761210156672,0.7992073976221928,0.7338321753073223,0.903663500678426,0.5732484076433121,0.8452883263009845,0.9005449591280654
0.9758179231863442,0.8512396694214877,0.9426229508196722,0.8151709401709402,0.9685165421558164,0.8660183684494868,0.9141347424042272,0.8225547835382149,0.9674355495251018,0.7112526539278131,0.9353023909985936,0.946866485013624
0.9075391180654339,0.7892561983471075,0.8770491803278688,0.7916666666666666,0.880469583778015,0.779578606158833,0.8302509907529723,0.7637626937466595,0.8670284938941656,0.5626326963906582,0.8326300984528833,0.8896457765667575
0.9587482219061166,0.800275482093664,0.9344262295081968,0.7873931623931624,0.9306296691568837,0.8298217179902755,0.8678996036988111,0.7525387493319081,0.9430122116689281,0.6581740976645435,0.890295358649789,0.9128065395095368
0.972972972972973,0.8168044077134986,0.9344262295081968,0.7783119658119658,0.9332977588046958,0.8065910318746623,0.8586525759577279,0.7413148049171566,0.9416553595658074,0.6687898089171974,0.8860759493670886,0.8978201634877384
0.9459459459459459,0.8333333333333334,0.9344262295081968,0.8055555555555556,0.9498399146211313,0.8589951377633711,0.8850726552179656,0.7958311063602351,0.9497964721845319,0.6878980891719745,0.9226441631504922,0.9223433242506812
0.9630156472261735,0.8663911845730028,0.9590163934426229,0.811965811965812,0.9551760939167556,0.8611561318206374,0.9247027741083224,0.7942276857295564,0.9620081411126187,0.6900212314225053,0.9353023909985936,0.9291553133514986
0.9615931721194879,0.8168044077134986,0.9672131147540983,0.8183760683760684,0.9397011739594451,0.8611561318206374,0.8936591809775429,0.8209513629075361,0.9606512890094979,0.772823779193206,0.8818565400843882,0.8950953678474114
