res_orig,res_swap_llm,res_back,res_cont,res_cont_ins,res_spell,res_rand,res_w2v,res_ins_llm,res_spell_llm,res_rand_llm,res_para_llm
0.7382645803698435,0.6597796143250688,0.6967213114754098,0.6901709401709402,0.7475987193169691,0.6985413290113452,0.6849405548216645,0.6798503474078034,0.757123473541384,0.5753715498938429,0.7623066104078763,0.7752043596730245
0.6244665718349929,0.662534435261708,0.7377049180327869,0.6960470085470085,0.7491995731056563,0.6591031874662344,0.6948480845442536,0.6712987707108499,0.7272727272727273,0.5477707006369427,0.7074542897327707,0.7411444141689373
0.7027027027027027,0.6418732782369146,0.7131147540983607,0.6762820512820513,0.7145144076840982,0.6364127498649379,0.6565389696169088,0.6360235168359166,0.7028493894165536,0.5456475583864119,0.70042194092827,0.7588555858310627
0.7382645803698435,0.6763085399449036,0.7213114754098361,0.6971153846153846,0.7769477054429029,0.7023230686115614,0.7047556142668429,0.7049706039551042,0.7883310719131614,0.5392781316348195,0.7735583684950773,0.7615803814713896
0.6372688477951636,0.7052341597796143,0.7704918032786885,0.7077991452991453,0.7913553895410885,0.7098865478119936,0.7252311756935271,0.6889363976483164,0.7937584803256446,0.6093418259023354,0.7763713080168776,0.7602179836512262
0.662873399715505,0.6776859504132231,0.6967213114754098,0.6768162393162394,0.731590181430096,0.6850351161534306,0.6631439894319683,0.672367717797969,0.7449118046132972,0.6050955414012739,0.7257383966244726,0.7247956403269755
0.620199146514936,0.6363636363636364,0.6967213114754098,0.6575854700854701,0.7043756670224119,0.6331712587790383,0.6466314398943197,0.6563335114911811,0.7028493894165536,0.6178343949044586,0.6905766526019691,0.7370572207084468
0.7069701280227596,0.7121212121212122,0.7868852459016393,0.718482905982906,0.8052294557097118,0.7487844408427877,0.7562747688243064,0.7311598075895244,0.8113975576662144,0.5902335456475584,0.8129395218002813,0.7929155313351499
0.6059743954480796,0.6707988980716253,0.6967213114754098,0.6634615384615384,0.7299893276414088,0.6834143706104808,0.6737120211360634,0.6702298236237306,0.7069199457259159,0.6178343949044586,0.729957805907173,0.7370572207084468
0.6529160739687055,0.6570247933884298,0.6967213114754098,0.6714743589743589,0.7379935965848452,0.6509994597514857,0.6928665785997358,0.6536611437733832,0.7367706919945726,0.5605095541401274,0.7144866385372715,0.7356948228882834
