res_orig,res_swap_llm,res_back,res_cont,res_cont_ins,res_spell,res_rand,res_w2v,res_ins_llm,res_spell_llm,res_rand_llm,res_para_llm
0.9630156472261735,0.8112947658402204,0.9262295081967213,0.8039529914529915,0.9631803628601922,0.8779038357644516,0.8738441215323646,0.8038482095136291,0.9633649932157394,0.7112526539278131,0.9212376933895922,0.9455040871934605
0.972972972972973,0.8154269972451791,0.9508196721311475,0.8039529914529915,0.9541088580576307,0.8606158833063209,0.8936591809775429,0.794762159273116,0.9511533242876526,0.7154989384288747,0.9240506329113924,0.9550408719346049
0.984352773826458,0.8484848484848485,0.9426229508196722,0.7916666666666666,0.959445037353255,0.8557536466774717,0.892338177014531,0.8011758417958311,0.9579375848032564,0.7367303609341825,0.9282700421940928,0.946866485013624
0.9658605974395448,0.7933884297520661,0.9180327868852459,0.7847222222222222,0.9407684098185699,0.8022690437601296,0.8401585204755614,0.7573490112239444,0.9430122116689281,0.6602972399150743,0.9085794655414908,0.9373297002724795
0.968705547652916,0.8223140495867769,0.9262295081967213,0.7959401709401709,0.955709711846318,0.8665586169638033,0.892998678996037,0.8123997862105826,0.9443690637720489,0.7388535031847133,0.919831223628692,0.9509536784741145
0.972972972972973,0.7878787878787878,0.9262295081967213,0.7911324786324786,0.9343649946638207,0.8427876823338736,0.8243064729194187,0.7664350614644575,0.9077340569877883,0.6857749469214437,0.8931082981715893,0.9427792915531336
0.9160739687055477,0.8112947658402204,0.9262295081967213,0.8071581196581197,0.9316969050160085,0.8498109130199892,0.8500660501981506,0.806520577231427,0.9199457259158752,0.6687898089171974,0.8973277074542897,0.9250681198910081
0.9715504978662873,0.8360881542699724,0.9426229508196722,0.8082264957264957,0.9493062966915689,0.8665586169638033,0.9095112285336856,0.8161411010154997,0.9525101763907734,0.7133757961783439,0.9170182841068917,0.9305177111716622
0.9772403982930299,0.800275482093664,0.9426229508196722,0.7767094017094017,0.9391675560298826,0.8503511615343058,0.8533685601056803,0.7675040085515767,0.9457259158751696,0.7388535031847133,0.9085794655414908,0.9332425068119891
0.9800853485064012,0.8140495867768595,0.9508196721311475,0.8114316239316239,0.9663820704375667,0.8843868179362506,0.9194187582562747,0.8417958311063602,0.9674355495251018,0.7494692144373672,0.9367088607594937,0.9495912806539509
