res_orig,res_swap_llm,res_back,res_cont,res_cont_ins,res_spell,res_rand,res_w2v,res_ins_llm,res_spell_llm,res_rand_llm,res_para_llm
0.7069701280227596,0.7011019283746557,0.7622950819672131,0.7152777777777778,0.7870864461045891,0.6936790923824959,0.7410832232496698,0.7012292891501871,0.7788331071913162,0.6369426751592356,0.7735583684950773,0.7997275204359673
0.5035561877667141,0.640495867768595,0.7131147540983607,0.6629273504273504,0.743863393810032,0.6596434359805511,0.7232496697490093,0.6488508818813469,0.7313432835820896,0.6518046709129511,0.7229254571026723,0.7057220708446866
0.47368421052631576,0.640495867768595,0.7540983606557377,0.6736111111111112,0.7342582710779082,0.6564019448946515,0.6829590488771466,0.6435061464457509,0.728629579375848,0.6369426751592356,0.7074542897327707,0.7343324250681199
0.7354196301564723,0.6639118457300276,0.7049180327868853,0.6725427350427351,0.7417289220917823,0.6423554835224203,0.691545574636724,0.6440406199893105,0.7381275440976933,0.6008492569002123,0.7327707454289732,0.7547683923705722
0.7581792318634424,0.6336088154269972,0.7295081967213115,0.6602564102564102,0.7417289220917823,0.6326310102647218,0.6968295904887715,0.640833778727953,0.7299864314789688,0.6178343949044586,0.720112517580872,0.773841961852861
0.6529160739687055,0.6460055096418733,0.7459016393442623,0.6891025641025641,0.7705442902881536,0.6607239330091842,0.7186261558784677,0.6584714056654195,0.7666214382632293,0.6305732484076433,0.7468354430379747,0.7670299727520435
0.6344238975817923,0.640495867768595,0.7049180327868853,0.657051282051282,0.7182497331910352,0.6347920043219881,0.665785997357992,0.6392303580972741,0.7150610583446404,0.6305732484076433,0.6947960618846695,0.7193460490463215
0.6002844950213371,0.6460055096418733,0.7131147540983607,0.6575854700854701,0.7299893276414088,0.668827660723933,0.6664464993394981,0.6654195617316943,0.7354138398914518,0.6454352441613588,0.7285513361462729,0.7343324250681199
0.6330014224751067,0.6336088154269972,0.7131147540983607,0.6810897435897436,0.7475987193169691,0.6672069151809833,0.6869220607661823,0.6451095670764297,0.751696065128901,0.6178343949044586,0.7229254571026723,0.7384196185286104
0.6273115220483642,0.6170798898071626,0.680327868852459,0.6490384615384616,0.6851654215581644,0.6288492706645057,0.6354029062087186,0.615713522180652,0.7001356852103121,0.5690021231422505,0.6919831223628692,0.7561307901907357
