res_orig,res_swap_llm,res_back,res_cont,res_cont_ins,res_spell,res_rand,res_w2v,res_ins_llm,res_spell_llm,res_rand_llm,res_para_llm
0.9530583214793741,0.8663911845730028,0.9508196721311475,0.8237179487179487,0.9583778014941302,0.8779038357644516,0.9180977542932629,0.823623730625334,0.9755766621438263,0.9193205944798302,0.9184247538677919,0.9291553133514986
0.8933143669985776,0.800275482093664,0.9016393442622951,0.7938034188034188,0.9135538954108858,0.8282009724473258,0.8599735799207398,0.8102618920363442,0.9023066485753053,0.9193205944798302,0.8762306610407876,0.885558583106267
0.9871977240398293,0.6639118457300276,0.9098360655737705,0.7227564102564102,0.855923159018143,0.7460831982712047,0.7747688243064729,0.6729021913415286,0.8900949796472184,0.8662420382165605,0.8466947960618847,0.8392370572207084
0.9530583214793741,0.8787878787878788,0.9508196721311475,0.8498931623931624,0.9498399146211313,0.9054565099945975,0.9478203434610304,0.8679850347407804,0.9620081411126187,0.9320594479830149,0.9142053445850914,0.9141689373297003
0.8634423897581792,0.8044077134986226,0.8770491803278688,0.8012820512820513,0.8986125933831377,0.8249594813614263,0.8507265521796565,0.7963655799037948,0.8697421981004071,0.8874734607218684,0.8607594936708861,0.8583106267029973
0.8520625889046942,0.8140495867768595,0.9016393442622951,0.8183760683760684,0.8890074706510138,0.8665586169638033,0.8513870541611624,0.8241582041688936,0.8887381275440976,0.8938428874734607,0.8565400843881856,0.837874659400545
0.9388335704125178,0.8484848484848485,0.9262295081967213,0.8178418803418803,0.9498399146211313,0.8881685575364667,0.9180977542932629,0.8401924104756815,0.9470827679782904,0.9299363057324841,0.9170182841068917,0.9250681198910081
0.9246088193456614,0.837465564738292,0.9098360655737705,0.8087606837606838,0.9343649946638207,0.8595353862776878,0.8639365918097754,0.8081239978621059,0.921302578018996,0.9193205944798302,0.8663853727144867,0.888283378746594
0.8705547652916074,0.7947658402203857,0.8934426229508197,0.8226495726495726,0.8927427961579509,0.8460291734197731,0.8540290620871862,0.8097274184927846,0.8846675712347354,0.8959660297239915,0.8452883263009845,0.8433242506811989
0.8933143669985776,0.8567493112947658,0.9426229508196722,0.8354700854700855,0.9503735325506937,0.9157212317666127,0.9339498018494056,0.8423303046499199,0.9620081411126187,0.9447983014861996,0.909985935302391,0.9291553133514986
