res_orig,res_swap_llm,res_back,res_cont,res_cont_ins,res_spell,res_rand,res_w2v,res_ins_llm,res_spell_llm,res_rand_llm,res_para_llm
0.8036984352773826,0.8057851239669421,0.8524590163934426,0.7772435897435898,0.8703308431163287,0.8541329011345219,0.8830911492734478,0.8182789951897381,0.8521031207598372,0.7579617834394905,0.8663853727144867,0.8474114441416893
0.7339971550497866,0.743801652892562,0.8032786885245902,0.7387820512820513,0.8036286019210246,0.8006482982171799,0.8044914134742405,0.7696419027258151,0.8086838534599728,0.6963906581740976,0.8143459915611815,0.7997275204359673
0.8421052631578947,0.7988980716253443,0.8442622950819673,0.7670940170940171,0.8548559231590181,0.8298217179902755,0.869220607661823,0.814537680384821,0.8331071913161465,0.7537154989384289,0.8396624472573839,0.8079019073569482
0.8349928876244666,0.731404958677686,0.8770491803278688,0.7761752136752137,0.8762006403415155,0.7633711507293355,0.7873183619550859,0.7733832175307322,0.8656716417910447,0.6602972399150743,0.8354430379746836,0.8610354223433242
0.7980085348506402,0.7892561983471075,0.8278688524590164,0.7702991452991453,0.8601921024546425,0.8314424635332253,0.8461030383091149,0.8075895243185462,0.824966078697422,0.6878980891719745,0.8396624472573839,0.8269754768392371
0.813655761024182,0.7451790633608816,0.8360655737704918,0.7574786324786325,0.8457844183564568,0.8022690437601296,0.8394980184940555,0.794762159273116,0.8276797829036635,0.7006369426751592,0.8270042194092827,0.8065395095367848
0.8392603129445235,0.8016528925619835,0.8934426229508197,0.7895299145299145,0.8831376734258272,0.8444084278768234,0.8764861294583883,0.8332442544094067,0.8846675712347354,0.7452229299363057,0.8776371308016878,0.8460490463215259
0.8193456614509246,0.7699724517906336,0.8688524590163934,0.7729700854700855,0.8612593383137673,0.8260399783900594,0.8421400264200792,0.8054516301443079,0.8521031207598372,0.7261146496815286,0.8607594936708861,0.8460490463215259
0.8207681365576103,0.7479338842975206,0.8442622950819673,0.7751068376068376,0.8452508004268944,0.8163155051323608,0.8467635402906208,0.8017103153393907,0.830393487109905,0.7070063694267515,0.8270042194092827,0.8065395095367848
0.887624466571835,0.7369146005509641,0.7786885245901639,0.7307692307692307,0.8143009605122732,0.7790383576445165,0.7747688243064729,0.7632282202031,0.8141112618724559,0.6496815286624203,0.8129395218002813,0.8119891008174387
