res_orig,res_swap_llm,res_back,res_cont,res_cont_ins,res_spell,res_rand,res_w2v,res_ins_llm,res_spell_llm,res_rand_llm,res_para_llm
0.8733997155049786,0.7162534435261708,0.8032786885245902,0.7350427350427351,0.8207043756670224,0.7477039438141545,0.8223249669749009,0.7300908605024051,0.8127544097693351,0.6199575371549894,0.819971870604782,0.8228882833787466
0.8250355618776671,0.768595041322314,0.8278688524590164,0.7574786324786325,0.8415154749199573,0.8309022150189087,0.8553500660501981,0.7878140032068413,0.824966078697422,0.7367303609341825,0.8424753867791842,0.8119891008174387
0.8236130867709816,0.7506887052341598,0.8278688524590164,0.7590811965811965,0.8217716115261473,0.7995678011885468,0.8401585204755614,0.7707108498129343,0.8046132971506106,0.6687898089171974,0.849507735583685,0.8228882833787466
0.8463726884779517,0.7369146005509641,0.8360655737704918,0.749465811965812,0.8244397011739595,0.7811993517017828,0.8143989431968296,0.7728487439871726,0.8439620081411127,0.6751592356687898,0.8410689170182841,0.837874659400545
0.7453769559032717,0.6955922865013774,0.7622950819672131,0.7307692307692307,0.807897545357524,0.7622906537007024,0.7965653896961691,0.7274184927846071,0.7964721845318861,0.673036093418259,0.790436005625879,0.8092643051771117
0.8605974395448079,0.7162534435261708,0.8114754098360656,0.7532051282051282,0.8191035218783351,0.7871420853592652,0.8051519154557464,0.7632282202031,0.8344640434192673,0.6624203821656051,0.8129395218002813,0.8106267029972752
0.8549075391180654,0.7658402203856749,0.8442622950819673,0.7697649572649573,0.8548559231590181,0.826580226904376,0.8487450462351387,0.7707108498129343,0.8602442333785617,0.70276008492569,0.8607594936708861,0.8051771117166212
0.7553342816500711,0.7988980716253443,0.8442622950819673,0.7681623931623932,0.8377801494130203,0.8384656942193409,0.8500660501981506,0.7814003206841261,0.8426051560379919,0.7112526539278131,0.8579465541490858,0.8106267029972752
0.8392603129445235,0.7107438016528925,0.7786885245901639,0.7329059829059829,0.7961579509071505,0.7390599675850892,0.7760898282694848,0.7514698022447889,0.7747625508819539,0.5966029723991507,0.7777777777777778,0.7983651226158038
0.8477951635846372,0.6267217630853994,0.6311475409836066,0.6698717948717948,0.6974386339381003,0.6931388438681794,0.7034346103038309,0.7028327097808659,0.6824966078697422,0.5902335456475584,0.6863572433192686,0.6730245231607629
