res_orig,res_swap_llm,res_back,res_cont,res_cont_ins,res_spell,res_rand,res_w2v,res_ins_llm,res_spell_llm,res_rand_llm,res_para_llm
0.8264580369843528,0.6983471074380165,0.819672131147541,0.7307692307692307,0.8052294557097118,0.7790383576445165,0.7826948480845443,0.7274184927846071,0.8127544097693351,0.6560509554140127,0.7974683544303798,0.7929155313351499
0.7880512091038406,0.8016528925619835,0.860655737704918,0.7783119658119658,0.8644610458911419,0.857914640734738,0.8778071334214003,0.8129342597541421,0.8534599728629579,0.7579617834394905,0.8649789029535865,0.8433242506811989
0.8605974395448079,0.7134986225895317,0.8032786885245902,0.7414529914529915,0.8153681963713981,0.7855213398163156,0.7721268163804491,0.7568145376803849,0.8113975576662144,0.6645435244161358,0.8087201125175809,0.8119891008174387
0.7311522048364154,0.6597796143250688,0.7295081967213115,0.6885683760683761,0.7796157950907151,0.7531064289573204,0.7529722589167768,0.740780331373597,0.751696065128901,0.673036093418259,0.7327707454289732,0.7547683923705722
0.7951635846372689,0.6570247933884298,0.7704918032786885,0.7072649572649573,0.7508004268943437,0.7217720151269584,0.7140026420079261,0.7204703367183325,0.7706919945725916,0.6772823779193206,0.7440225035161744,0.7329700272479565
0.7823613086770982,0.7851239669421488,0.7950819672131147,0.7617521367521367,0.8244397011739595,0.8379254457050244,0.8361955085865258,0.7835382148583645,0.8059701492537313,0.7855626326963907,0.8002812939521801,0.7806539509536785
0.6372688477951636,0.743801652892562,0.7786885245901639,0.7516025641025641,0.7902881536819637,0.8271204754186926,0.8309114927344782,0.7669695350080171,0.7856173677069199,0.8046709129511678,0.7848101265822784,0.7615803814713896
0.7724039829302988,0.7548209366391184,0.8032786885245902,0.7419871794871795,0.8084311632870864,0.820097244732577,0.8302509907529723,0.7648316408337787,0.7991858887381276,0.732484076433121,0.8129395218002813,0.7901907356948229
0.7211948790896159,0.7713498622589532,0.8278688524590164,0.7564102564102564,0.8191035218783351,0.8227984873041599,0.8348745046235139,0.7733832175307322,0.8032564450474898,0.7983014861995754,0.8129395218002813,0.8106267029972752
0.7624466571834992,0.731404958677686,0.819672131147541,0.7473290598290598,0.8153681963713981,0.8017287952458131,0.8104359313077939,0.7755211117049706,0.8032564450474898,0.673036093418259,0.8157524613220816,0.784741144414169
