res_orig,res_swap_llm,res_back,res_cont,res_cont_ins,res_spell,res_rand,res_w2v,res_ins_llm,res_spell_llm,res_rand_llm,res_para_llm
0.7980085348506402,0.6694214876033058,0.7049180327868853,0.6826923076923077,0.7577374599786553,0.7093462992976769,0.6869220607661823,0.6996258685195083,0.7652645861601085,0.5881104033970276,0.7679324894514767,0.7929155313351499
0.705547652916074,0.6473829201101928,0.6967213114754098,0.6848290598290598,0.759871931696905,0.6969205834683955,0.7060766182298547,0.7060395510422234,0.7611940298507462,0.5859872611464968,0.7383966244725738,0.773841961852861
0.6614509246088194,0.5826446280991735,0.6475409836065574,0.6362179487179487,0.6878335112059765,0.6450567260940032,0.6525759577278731,0.6712987707108499,0.6960651289009498,0.5690021231422505,0.6694796061884669,0.6989100817438693
0.6571834992887624,0.6294765840220385,0.6885245901639344,0.657051282051282,0.7107790821771611,0.6628849270664505,0.6651254953764861,0.6547300908605024,0.7123473541383989,0.5966029723991507,0.710267229254571,0.7411444141689373
0.7297297297297297,0.6198347107438017,0.6557377049180327,0.6634615384615384,0.708110992529349,0.6855753646677472,0.6664464993394981,0.6638161411010155,0.7218453188602443,0.564755838641189,0.680731364275668,0.7275204359673024
0.6002844950213371,0.6239669421487604,0.7049180327868853,0.655982905982906,0.7139807897545357,0.6947595894111291,0.6591809775429326,0.6851950828433993,0.7137042062415196,0.5817409766454352,0.7257383966244726,0.7329700272479565
0.7738264580369844,0.5647382920110193,0.5409836065573771,0.5801282051282052,0.6376734258271078,0.6039978390059427,0.6043593130779392,0.6178514163548904,0.6621438263229308,0.4692144373673036,0.6146272855133614,0.6757493188010899
0.7766714082503556,0.628099173553719,0.639344262295082,0.6426282051282052,0.6915688367129136,0.6537007023230686,0.6558784676354029,0.6584714056654195,0.6811397557666214,0.5690021231422505,0.680731364275668,0.7057220708446866
0.6870554765291608,0.5977961432506887,0.5983606557377049,0.5982905982905983,0.6510138740661686,0.6196650459211237,0.6327608982826949,0.6600748262960984,0.6390773405698779,0.5371549893842887,0.620253164556962,0.6730245231607629
0.6614509246088194,0.6418732782369146,0.6639344262295082,0.6623931623931624,0.7011739594450374,0.6828741220961643,0.6803170409511229,0.6798503474078034,0.7109905020352781,0.5753715498938429,0.6779184247538678,0.720708446866485
