res_orig,res_swap_llm,res_back,res_cont,res_cont_ins,res_spell,res_rand,res_w2v,res_ins_llm,res_spell_llm,res_rand_llm,res_para_llm
0.803698435,0.584022039,0.62295082,0.621260684,0.661686233,0.634251756,0.635402906,0.630144308,0.68385346,0.537154989,0.642756681,0.69346049
0.812233286,0.64738292,0.68852459,0.675213675,0.745997866,0.662884927,0.699471598,0.650988776,0.758480326,0.588110403,0.745428973,0.786103542
0.751696065,0.707988981,0.819672131,0.707264957,0.799893276,0.721231767,0.762879789,0.69535008,0.792401628,0.651804671,0.803094233,0.805177112
0.776671408,0.672176309,0.745901639,0.684294872,0.743329776,0.717450027,0.71994716,0.69374666,0.751696065,0.647558386,0.752461322,0.79972752
0.792401628,0.607438017,0.713114754,0.629273504,0.651547492,0.621285791,0.608982827,0.609834313,0.672998643,0.52866242,0.661040788,0.713896458
0.777929155,0.641873278,0.737704918,0.666132479,0.723052295,0.680713128,0.681638045,0.65152325,0.738127544,0.626326964,0.745428973,0.777929155
0.766714083,0.600550964,0.647540984,0.62767094,0.669156884,0.627228525,0.647952444,0.611437734,0.681139756,0.59447983,0.673699015,0.727520436
0.806543385,0.654269972,0.663934426,0.658653846,0.732657417,0.642895732,0.678335535,0.640833779,0.729986431,0.622080679,0.727144866,0.765667575
0.76119403,0.665289256,0.745901639,0.670940171,0.750800427,0.66180443,0.674372523,0.64404062,0.732700136,0.622080679,0.751054852,0.777929155
0.789473684,0.683195592,0.729508197,0.675213675,0.756670224,0.687736359,0.742404227,0.66221272,0.76119403,0.585987261,0.756680731,0.794277929
